from,to,weight
4106,3972,0.00040586386
4106,20624,0.0005310586
4106,2239,0.0005692943
4106,1997,0.0008023018
4106,1996,0.000872032
4106,5387,0.0009501859
4106,11814,0.0003870472
4106,4962,0.001120749
4106,2011,0.0019389042
4106,2670,0.0012731688
4106,1038,0.00039432265
4106,10994,0.00096535124
4106,3436,0.0010178842
4106,4106,0.018163806
4106,2020,0.0035643887
4106,10847,0.01075937
4106,2012,0.0015116726
4106,1996,0.0064088847
4106,8382,0.0023415566
4106,2504,0.0013228802
4106,1012,0.016341828
4106,2035,0.0011547977
4106,2809,0.0008127872
4106,4654,0.0005888211
4106,5644,0.0012361354
4106,1010,0.0012474848
4106,5642,0.0009777094
4106,2011,0.00045413602
4106,2037,0.0006266716
4106,11867,0.00029631786
4106,10415,0.0010280998
4106,2075,0.00048047843
4106,5098,0.0008079452
4106,4573,0.00069853413
4106,1998,0.0007903846
4106,3653,0.00034382252
4106,17421,0.00032697484
4106,24971,0.0005403433
4106,15543,0.0013775477
4106,4655,0.0010714193
4106,1997,0.0005584486
4106,1996,0.00056228496
4106,5387,0.0005211259
4106,11814,0.00030907246
4106,4962,0.0011132088
4106,1999,0.0013045991
4106,2122,0.0010303754
4106,5022,0.0021050042
4106,1006,0.0009065353
4106,2561,0.00088814955
4106,1019,0.00025865686
4106,1012,0.00045630176
4106,1019,0.00027548824
4106,21677,0.0015888957
4106,1999,0.0007517677
4106,3091,0.0012173665
4106,1007,0.014019509
4106,2020,0.0028685175
4106,26986,0.0043302784
4106,2007,0.0024615133
4106,1996,0.0014933174
4106,2224,0.0016782322
4106,1997,0.001171067
4106,1996,0.0019671633
4106,17782,0.0009533446
4106,11022,0.0009449022
4106,4677,0.0010522908
4106,4668,0.0012100447
4106,1010,0.0020002977
4106,2628,0.002892847
4106,2011,0.001244893
4106,3143,0.0015037652
4106,16371,0.00022646821
4106,14321,0.0004033666
4106,26601,0.0011214126
4106,5537,0.0029193286
4106,4106,0.0066657774
4106,1012,0.0058653406
4106,2093,0.0019684534
4106,2367,0.0028173646
4106,4127,0.0035645168
4106,1997,0.0019942776
4106,3117,0.0021466818
4106,2309,0.0012822353
4106,2918,0.00093384954
4106,20885,0.00183915
4106,2015,0.0010981131
4106,1998,0.0024426656
4106,1037,0.0014684375
4106,1016,0.0006792553
4106,2918,0.00069881015
4106,1011,0.0006628328
4106,3940,0.0009555593
4106,16371,0.00040382604
4106,14321,0.00067052135
4106,26601,0.0015337323
4106,3972,0.00086953223
4106,20624,0.0007261583
4106,2239,0.001048468
4106,2020,0.0046938057
4106,4453,0.008051172
4106,1012,0.014591232
4106,5776,0.0019809566
4106,1044,0.00043138003
4106,2497,0.0005080375
4106,1011,0.00065181364
4106,1019,0.000583549
4106,2018,0.002010214
4106,2048,0.00048091542
4106,2391,0.00058737566
4106,14494,0.0021163048
4106,1999,0.0006720896
4106,2010,0.0016247394
4106,5387,0.0008680661
4106,11814,0.00048182884
4106,4962,0.00212188
4106,1012,0.0016692863
4106,2028,0.0005579874
4106,2001,0.0010352271
4106,2284,0.00097081676
4106,2012,0.00054791674
4106,1996,0.000741043
4106,15543,0.0012743768
4106,2555,0.0006734271
4106,2012,0.00059488293
4106,16371,0.0003262097
4106,14321,0.0005817514
4106,26601,0.001103769
4106,1011,0.00054172345
4106,6535,0.0005208196
4106,2509,0.0005716055
4106,1998,0.000655777
4106,1996,0.00038597253
4106,2060,0.00047452128
4106,1006,0.00037960164
4106,1039,0.00026425798
4106,1011,0.00022265667
4106,2000,0.00022972438
4106,1011,0.00020799748
4106,1056,0.00023606473
4106,6653,0.00057447277
4106,1007,0.00028694578
4106,2001,0.0006562615
4106,2179,0.0019388793
4106,1999,0.0004973402
4106,4654,0.00026692866
4106,2239,0.00033531967
4106,6819,0.0004145488
4106,1997,0.0004113999
4106,1996,0.00040854394
4106,4962,0.0009813288
4106,5278,0.0005212567
4106,1043,0.00015012307
4106,19666,0.0002789092
4106,1011,0.0002702604
4106,19871,0.00040750377
4106,2000,0.0003083154
4106,1037,0.00025362568
4106,2644,0.00035033355
4106,19429,0.00035371436
4106,2239,0.00019307999
4106,1012,0.001086136
4106,5776,0.00065867626
4106,1044,0.0001209009
4106,2497,0.0001252544
4106,1011,0.0002342397
4106,1020,0.0002250244
4106,2018,0.0008974891
4106,1037,0.0002273239
4106,2391,0.0002812376
4106,16221,0.0008792148
4106,1006,0.0002026961
4106,1043,0.00012236451
4106,1011,0.00013586094
4106,2000,0.00014972982
4106,1011,0.00013054072
4106,1037,0.00012130202
4106,1007,0.00019520074
4106,1999,0.00022724617
4106,1996,0.00028917685
4106,11867,0.00015108977
4106,13231,0.0009875909
4106,5138,0.00027685158
4106,2953,0.0002196812
4106,2609,0.00044292895
4106,1010,0.007497454
4106,2029,0.00023916793
4106,7153,0.00042746868
4106,1996,0.0003147907
4106,3671,0.00037049074
4106,11867,0.00018844567
4106,10415,0.00052606105
4106,2075,0.00023317926
4106,1997,0.00020917386
4106,1996,0.00023715275
4106,2197,0.00036971463
4106,17174,0.00056275324
4106,2078,0.00018932777
4106,1043,0.00010419244
4106,1012,0.020794233
4106,1037,0.00042795212
4106,2235,0.00031593296
4106,2048,0.00012945857
4106,1011,0.00016371557
4106,16371,0.00010733252
4106,14321,0.00021949137
4106,26601,0.00059631467
4106,3972,0.00017582448
4106,20624,0.0003234096
4106,2239,0.00029888636
4106,1999,0.0003411311
4106,4654,0.00020839572
4106,2239,0.00032062168
4106,3523,0.00028567473
4106,2001,0.0007121321
4106,11156,0.004259164
4106,1999,0.00046667943
4106,5776,0.0004622005
4106,1044,0.00013012398
4106,2497,0.00015571403
4106,1011,0.00020996691
4106,1021,0.00019294147
4106,1998,0.00020764922
4106,17544,0.0015320393
4106,11048,0.0004345275
4106,4048,0.00010119023
4106,18915,0.00029497486
4106,13096,0.0004810156
4106,12737,0.00040763212
4106,1998,0.00019701
4106,12527,0.00042170944
4106,2011,0.00015918525
4106,1037,0.00016093205
4106,2644,0.00024596846
4106,19429,0.00038245897
4106,2239,0.00017130538
4106,1012,0.020783938
4106,2122,0.0011712253
4106,24501,0.00046575328
4106,2271,0.00043233638
4106,21593,0.0007238064
4106,6592,0.001639567
4106,2008,0.0004989157
4106,2025,0.00016854021
4106,2069,0.00014676429
4106,1996,0.00033180832
4106,7977,0.00049974845
4106,4962,0.00125543
4106,3972,0.00011887978
4106,20624,0.00017761606
4106,2239,0.00021018174
4106,1997,0.0002766129
4106,5387,0.00041087638
4106,11814,0.00020368243
4106,4962,0.00093720335
4106,2021,0.00018766502
4106,2036,0.00011950769
4106,1996,0.00017610847
4106,2391,0.0002583302
4106,14494,0.0008086075
4106,2030,0.00029286282
4106,2235,0.0002949279
4106,16371,0.00012229921
4106,14321,0.0002686995
4106,26601,0.00066623505
4106,3972,0.00015622629
4106,20624,0.0002581646
4106,2239,0.00017094555
4106,2008,0.00028299325
4106,2089,0.0002794499
4106,3426,0.0004551759
4106,1996,0.008302856
4106,24191,0.00058467896
4106,1997,0.00034293413
4106,16861,0.00068760145
4106,2592,0.000983891
4106,2015,0.0003173695
4106,2005,0.00031375283
4106,9677,0.0004021586
4106,5250,0.0019948268
4106,10752,0.0009913989
4106,2003,0.00043817676
4106,3653,0.00034906217
4106,10521,0.00031422524
4106,19155,0.00044151687
4106,2000,0.00033054725
4106,2458,0.0008687522
4106,1997,0.0006191061
4106,3424,0.00038226688
4106,1011,0.00021604578
4106,5387,0.00039138345
4106,11814,0.00022244673
4106,25456,0.0012295641
4106,1999,0.00067840604
4106,5022,0.00073290325
4106,2007,0.00027721902
4106,19610,0.00032067692
4106,7361,0.0001512385
4106,19466,0.00034352517
4106,2401,0.0003305897
4106,1038,0.00020462673
4106,1012,0.00059130153
4106,102,0.25983763
1997,101,0.047821194
1997,6064,0.016680745
1997,5537,0.0154564595
1997,4106,0.078431726
1997,1997,0.03029975
1997,2093,0.072038785
1997,24054,0.011631547
1997,1011,0.01162586
1997,3893,0.0064340318
1997,19610,0.0023551218
1997,7361,0.0010543766
1997,19466,0.0016750236
1997,2401,0.006368175
1997,1038,0.0049439496
1997,5022,0.024344048
1997,2302,0.012207673
1997,7977,0.002472519
1997,4962,0.001953346
1997,3972,0.0013437473
1997,20624,0.0014134563
1997,2239,0.0024804955
1997,1024,0.020646272
1997,8720,0.006582892
1997,1997,0.011240186
1997,2176,0.0032987697
1997,3117,0.0019709324
1997,14494,0.00312459
1997,1999,0.004132147
1997,5387,0.0013602839
1997,11814,0.0008607488
1997,4962,0.0015554014
1997,1012,0.011857637
1997,2093,0.0046441937
1997,19610,0.00086649804
1997,7361,0.0005034128
1997,19466,0.00074323267
1997,2401,0.0021668077
1997,1038,0.0014245821
1997,5022,0.006524663
1997,2007,0.0030116038
1997,3424,0.0007988826
1997,1011,0.0010297585
1997,5387,0.00077344413
1997,11814,0.000619017
1997,22931,0.005361105
1997,2040,0.003984404
1997,2018,0.002396394
1997,2053,0.0011477383
1997,11487,0.0010380788
1997,3085,0.0009541406
1997,7977,0.0006938852
1997,3972,0.00044887228
1997,20624,0.00049691973
1997,2239,0.0008701412
1997,1997,0.0025486222
1997,1996,0.0011721024
1997,5387,0.00062146544
1997,11814,0.00043694195
1997,4962,0.0007141456
1997,2011,0.0020216175
1997,2670,0.0010784265
1997,1038,0.00036049058
1997,10994,0.0008138704
1997,3436,0.00070906256
1997,4106,0.002373877
1997,2020,0.0044860486
1997,10847,0.0058024814
1997,2012,0.002285045
1997,1996,0.006326211
1997,8382,0.0012883494
1997,2504,0.0010918671
1997,1012,0.015375527
1997,2035,0.0018840041
1997,2809,0.0012024093
1997,4654,0.0006635488
1997,5644,0.0015019418
1997,1010,0.0015355947
1997,5642,0.0010818744
1997,2011,0.00088835735
1997,2037,0.0008795702
1997,11867,0.00025707093
1997,10415,0.0005468231
1997,2075,0.00058571494
1997,5098,0.0006467519
1997,4573,0.00068529765
1997,1998,0.0011050794
1997,3653,0.00034767017
1997,17421,0.0002986245
1997,24971,0.00046531897
1997,15543,0.00081297156
1997,4655,0.0011462708
1997,1997,0.0014217573
1997,1996,0.0008594888
1997,5387,0.00045130533
1997,11814,0.00031225802
1997,4962,0.0005523202
1997,1999,0.002613574
1997,2122,0.0053861896
1997,5022,0.0079296725
1997,1006,0.0012680755
1997,2561,0.0014441849
1997,1019,0.0003702346
1997,1012,0.0005015422
1997,1019,0.0003741322
1997,21677,0.0012087025
1997,1999,0.00081354525
1997,3091,0.0010004193
1997,1007,0.013002501
1997,2020,0.0032192774
1997,26986,0.0024125841
1997,2007,0.002640901
1997,1996,0.0014897153
1997,2224,0.0023302343
1997,1997,0.0016604853
1997,1996,0.0017407843
1997,17782,0.0006372705
1997,11022,0.0005962386
1997,4677,0.0007862408
1997,4668,0.0009384205
1997,1010,0.0021036987
1997,2628,0.0021145924
1997,2011,0.0017138367
1997,3143,0.00092649274
1997,16371,0.00025686368
1997,14321,0.00029696905
1997,26601,0.00058263197
1997,5537,0.000902027
1997,4106,0.0028349466
1997,1012,0.0051364456
1997,2093,0.0024708037
1997,2367,0.0030964867
1997,4127,0.004570658
1997,1997,0.0039086775
1997,3117,0.0015290873
1997,2309,0.0012690705
1997,2918,0.0009989251
1997,20885,0.002285007
1997,2015,0.0015293027
1997,1998,0.0032264115
1997,1037,0.0018625443
1997,1016,0.0009314362
1997,2918,0.00082636654
1997,1011,0.0012270339
1997,3940,0.0010458396
1997,16371,0.00048543778
1997,14321,0.0007019552
1997,26601,0.0008893723
1997,3972,0.0009094008
1997,20624,0.0010750333
1997,2239,0.0012282942
1997,2020,0.005637168
1997,4453,0.005311636
1997,1012,0.01401983
1997,5776,0.0033667774
1997,1044,0.0006131764
1997,2497,0.00075975066
1997,1011,0.0010951404
1997,1019,0.0007492684
1997,2018,0.002368603
1997,2048,0.000766621
1997,2391,0.00065704336
1997,14494,0.001070208
1997,1999,0.0009769928
1997,2010,0.0026592948
1997,5387,0.00068444514
1997,11814,0.00041149012
1997,4962,0.00064478285
1997,1012,0.0016502868
1997,2028,0.0010857186
1997,2001,0.0010396863
1997,2284,0.0009846551
1997,2012,0.0009939724
1997,1996,0.0010719472
1997,15543,0.0007690372
1997,2555,0.000813071
1997,2012,0.0009609788
1997,16371,0.00036538366
1997,14321,0.0005759799
1997,26601,0.0005894944
1997,1011,0.0009801497
1997,6535,0.00083359476
1997,2509,0.0006266248
1997,1998,0.00095040724
1997,1996,0.0006710741
1997,2060,0.0008395769
1997,1006,0.0005976978
1997,1039,0.00032169968
1997,1011,0.0004986141
1997,2000,0.00040987512
1997,1011,0.0004322153
1997,1056,0.00034006685
1997,6653,0.0005063083
1997,1007,0.00046358738
1997,2001,0.00069117063
1997,2179,0.0011701282
1997,1999,0.0011049085
1997,4654,0.0003263196
1997,2239,0.0006375257
1997,6819,0.00038204488
1997,1997,0.0017238187
1997,1996,0.00060602167
1997,4962,0.0005198761
1997,5278,0.00052221306
1997,1043,0.00025716302
1997,19666,0.00028200488
1997,1011,0.00056537444
1997,19871,0.0004278188
1997,2000,0.0005969114
1997,1037,0.0004732642
1997,2644,0.00039154515
1997,19429,0.0002835655
1997,2239,0.00027540248
1997,1012,0.0010517366
1997,5776,0.00083986326
1997,1044,0.00015926397
1997,2497,0.00020197798
1997,1011,0.00044090534
1997,1020,0.0003158057
1997,2018,0.0009928521
1997,1037,0.00037191
1997,2391,0.0002665182
1997,16221,0.00043801675
1997,1006,0.00034892285
1997,1043,0.0002452399
1997,1011,0.00028471384
1997,2000,0.00024931357
1997,1011,0.0003322066
1997,1037,0.00019885725
1997,1007,0.000392033
1997,1999,0.00044071954
1997,1996,0.0004570093
1997,11867,0.00017427927
1997,13231,0.0016513732
1997,5138,0.00027702397
1997,2953,0.00025284305
1997,2609,0.0004673726
1997,1010,0.007314759
1997,2029,0.0005098877
1997,7153,0.0004228001
1997,1996,0.00056501915
1997,3671,0.00035778873
1997,11867,0.00020240183
1997,10415,0.00033328214
1997,2075,0.0004520527
1997,1997,0.0008577447
1997,1996,0.00036962412
1997,2197,0.00046873782
1997,17174,0.00043175108
1997,2078,0.00028258772
1997,1043,0.00019589085
1997,1012,0.017673532
1997,1037,0.00038878492
1997,2235,0.00026836575
1997,2048,0.00018644931
1997,1011,0.00026921064
1997,16371,0.00014943183
1997,14321,0.00019449215
1997,26601,0.00024159113
1997,3972,0.00018126587
1997,20624,0.00028722198
1997,2239,0.00045511924
1997,1999,0.0004527143
1997,4654,0.00025997398
1997,2239,0.0005956162
1997,3523,0.00027775197
1997,2001,0.0006507405
1997,11156,0.00212482
1997,1999,0.0021255468
1997,5776,0.0007280222
1997,1044,0.00014774929
1997,2497,0.00024998738
1997,1011,0.0004242327
1997,1021,0.00024813876
1997,1998,0.00040919555
1997,17544,0.0020818333
1997,11048,0.00029752363
1997,4048,0.00015452967
1997,18915,0.00027180408
1997,13096,0.00026806194
1997,12737,0.00021902795
1997,1998,0.00028263664
1997,12527,0.00036636827
1997,2011,0.00036838595
1997,1037,0.0002643299
1997,2644,0.00024369748
1997,19429,0.0001673291
1997,2239,0.00020448085
1997,1012,0.017556613
1997,2122,0.0009336275
1997,24501,0.00027974613
1997,2271,0.00022296008
1997,21593,0.00047916558
1997,6592,0.0009870256
1997,2008,0.00056979497
1997,2025,0.0002499695
1997,2069,0.0002334057
1997,1996,0.0003803744
1997,7977,0.00041342716
1997,4962,0.00035412645
1997,3972,0.00016676972
1997,20624,0.00020904398
1997,2239,0.00037923094
1997,1997,0.0011513017
1997,5387,0.00033279508
1997,11814,0.00020702629
1997,4962,0.00040317213
1997,2021,0.00024178564
1997,2036,0.00027165635
1997,1996,0.00028679974
1997,2391,0.00026927257
1997,14494,0.00042681073
1997,2030,0.00038956906
1997,2235,0.0003080402
1997,16371,0.00016620186
1997,14321,0.00019951754
1997,26601,0.00026172158
1997,3972,0.00017079066
1997,20624,0.00021520264
1997,2239,0.00025728758
1997,2008,0.0005041114
1997,2089,0.00031571908
1997,3426,0.00033479737
1997,1996,0.007904892
1997,24191,0.00040873224
1997,1997,0.0013381117
1997,16861,0.0004863117
1997,2592,0.00044851968
1997,2015,0.00036907537
1997,2005,0.00057054014
1997,9677,0.0005229751
1997,5250,0.000606124
1997,10752,0.00074556295
1997,2003,0.0004774406
1997,3653,0.0003419049
1997,10521,0.00025827895
1997,19155,0.0003164235
1997,2000,0.00043937724
1997,2458,0.0010000212
1997,1997,0.0026294603
1997,3424,0.000240927
1997,1011,0.00045666518
1997,5387,0.00041373013
1997,11814,0.00020643378
1997,25456,0.0006241929
1997,1999,0.0017049521
1997,5022,0.0033529622
1997,2007,0.0009494244
1997,19610,0.00022580447
1997,7361,0.00019064048
1997,19466,0.0002850006
1997,2401,0.0017871956
1997,1038,0.00037966293
1997,1012,0.00076706865
1997,102,0.17212828
2093,101,0.052649975
2093,6064,0.008545343
2093,5537,0.0074838866
2093,4106,0.03279113
2093,1997,0.061973147
2093,2093,0.035294242
2093,24054,0.0311063
2093,1011,0.019790323
2093,3893,0.011499269
2093,19610,0.00307264
2093,7361,0.0011858762
2093,19466,0.0018896485
2093,2401,0.008816019
2093,1038,0.007603051
2093,5022,0.02235347
2093,2302,0.015095915
2093,7977,0.0027134232
2093,4962,0.0019123097
2093,3972,0.0011561621
2093,20624,0.0012835437
2093,2239,0.002004587
2093,1024,0.015065766
2093,8720,0.0028404898
2093,1997,0.0032130938
2093,2176,0.0128647005
2093,3117,0.0019222167
2093,14494,0.0026996173
2093,1999,0.0032337606
2093,5387,0.0016793205
2093,11814,0.0011310612
2093,4962,0.0014609655
2093,1012,0.008526023
2093,2093,0.02052326
2093,19610,0.001538956
2093,7361,0.0005635466
2093,19466,0.00071525935
2093,2401,0.0016705788
2093,1038,0.0018513711
2093,5022,0.0030846202
2093,2007,0.0022674121
2093,3424,0.0006179695
2093,1011,0.00071013876
2093,5387,0.00079705217
2093,11814,0.00081482035
2093,22931,0.0017354597
2093,2040,0.0027879723
2093,2018,0.0012501037
2093,2053,0.0014290003
2093,11487,0.0007255825
2093,3085,0.0008015002
2093,7977,0.0007183202
2093,3972,0.00028407422
2093,20624,0.00036433982
2093,2239,0.00040683648
2093,1997,0.0008479974
2093,1996,0.001068868
2093,5387,0.0005398302
2093,11814,0.00048618397
2093,4962,0.0005209318
2093,2011,0.0012474426
2093,2670,0.0007997674
2093,1038,0.0003421117
2093,10994,0.00035508018
2093,3436,0.00039364715
2093,4106,0.0012185806
2093,2020,0.002160774
2093,10847,0.0017869478
2093,2012,0.0010868249
2093,1996,0.006569247
2093,8382,0.00038275402
2093,2504,0.0007985068
2093,1012,0.018100169
2093,2035,0.0021892772
2093,2809,0.005779161
2093,4654,0.00056722446
2093,5644,0.0005997375
2093,1010,0.0011741291
2093,5642,0.0009261496
2093,2011,0.00053427723
2093,2037,0.00094968145
2093,11867,0.0002246184
2093,10415,0.0003327785
2093,2075,0.00033818238
2093,5098,0.0005048581
2093,4573,0.00039911215
2093,1998,0.0016649559
2093,3653,0.00033188754
2093,17421,0.00032246244
2093,24971,0.0004205051
2093,15543,0.00052872975
2093,4655,0.00085235917
2093,1997,0.00065296545
2093,1996,0.0008796258
2093,5387,0.0004122322
2093,11814,0.0004328208
2093,4962,0.00046976595
2093,1999,0.0014270549
2093,2122,0.003115722
2093,5022,0.0014188074
2093,1006,0.0010216958
2093,2561,0.0016699556
2093,1019,0.00064236496
2093,1012,0.00048031745
2093,1019,0.00061990076
2093,21677,0.000706241
2093,1999,0.00053946325
2093,3091,0.0006795068
2093,1007,0.017140219
2093,2020,0.0017464797
2093,26986,0.0011437676
2093,2007,0.0012500233
2093,1996,0.0010161365
2093,2224,0.0012112127
2093,1997,0.0010113228
2093,1996,0.001535384
2093,17782,0.00048721887
2093,11022,0.0007885575
2093,4677,0.0008261447
2093,4668,0.00088216405
2093,1010,0.0018011241
2093,2628,0.0016898303
2093,2011,0.0013549239
2093,3143,0.0010588687
2093,16371,0.000249675
2093,14321,0.00030832065
2093,26601,0.0005565875
2093,5537,0.0007506939
2093,4106,0.0014783249
2093,1012,0.0033185887
2093,2093,0.008290795
2093,2367,0.0039384523
2093,4127,0.004274972
2093,1997,0.0026772777
2093,3117,0.0021585072
2093,2309,0.0022575594
2093,2918,0.0014060506
2093,20885,0.0038144786
2093,2015,0.0016220168
2093,1998,0.0036691374
2093,1037,0.0020108325
2093,1016,0.0017521421
2093,2918,0.00096749846
2093,1011,0.0013441541
2093,3940,0.0012946262
2093,16371,0.00044306964
2093,14321,0.0007745041
2093,26601,0.0012576034
2093,3972,0.00068127114
2093,20624,0.00089227204
2093,2239,0.00087993644
2093,2020,0.0034089293
2093,4453,0.0026448225
2093,1012,0.015365773
2093,5776,0.0017523164
2093,1044,0.00070373784
2093,2497,0.00054472435
2093,1011,0.00091684633
2093,1019,0.001381833
2093,2018,0.0014607108
2093,2048,0.0032128918
2093,2391,0.0006404104
2093,14494,0.00089594704
2093,1999,0.0008130216
2093,2010,0.0026319495
2093,5387,0.00061101775
2093,11814,0.00060221954
2093,4962,0.00053954177
2093,1012,0.0015647592
2093,2028,0.003059958
