split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
test,26,425,326400,7961,1146384,1472784
test,27,231,177408,2352,338688,516096
test,28,160,122880,1129,162576,285456
test,29,74,56832,242,34848,91680
test,30,473,363264,9861,1419984,1783248
test,31,104,79872,477,68688,148560
test,32,188,144384,1558,224352,368736
test,33,356,273408,5586,804384,1077792
test,34,176,135168,1366,196704,331872
test,35,282,216576,3505,504720,721296
test,36,137,105216,828,119232,224448
test,37,136,104448,816,117504,221952
test,38,175,134400,1350,194400,328800
test,39,222,170496,2173,312912,483408
test,40,420,322560,7775,1119600,1442160
test,41,133,102144,780,112320,214464
test,42,371,284928,6067,873648,1158576
test,43,188,144384,1558,224352,368736
test,44,105,80640,486,69984,150624
test,45,279,214272,3431,494064,708336
test,46,380,291840,6365,916560,1208400
test,47,348,267264,5338,768672,1035936
test,48,370,284160,6034,868896,1153056
test,49,245,188160,2646,381024,569184
test,50,266,204288,3119,449136,653424
test,51,181,139008,1444,207936,346944
test,52,284,218112,3555,511920,730032
test,53,231,177408,2352,338688,516096
test,54,266,204288,3119,449136,653424
test,55,183,140544,1476,212544,353088
test,56,263,201984,3049,439056,641040
test,57,456,350208,9165,1319760,1669968
test,58,228,175104,2292,330048,505152
test,59,200,153600,1763,253872,407472
test,60,379,291072,6331,911664,1202736
test,61,242,185856,2582,371808,557664
test,62,239,183552,2518,362592,546144
test,63,276,211968,3358,483552,695520
test,64,465,357120,9530,1372320,1729440
test,65,433,332544,8264,1190016,1522560
test,66,218,167424,2095,301680,469104
test,67,129,99072,734,105696,204768
test,68,519,398592,11722,1687968,2086560
test,69,214,164352,2019,290736,455088
test,70,218,167424,2095,301680,469104
test,71,259,198912,2957,425808,624720
test,72,369,283392,6002,864288,1147680
test,73,121,92928,646,93024,185952
test,74,322,247296,4570,658080,905376
test,75,332,254976,4858,699552,954528
test,76,351,269568,5430,781920,1051488
test,77,345,264960,5246,755424,1020384
test,78,355,272640,5555,799920,1072560
test,79,218,167424,2095,301680,469104
test,80,159,122112,1115,160560,282672
test,81,104,79872,477,68688,148560
test,82,373,286464,6132,883008,1169472
test,83,315,241920,4374,629856,871776
test,84,392,301056,6773,975312,1276368
test,85,194,148992,1659,238896,387888
test,86,190,145920,1592,229248,375168
test,87,312,239616,4291,617904,857520
test,88,423,324864,7887,1135728,1460592
test,89,165,126720,1200,172800,299520
test,90,309,237312,4209,606096,843408
test,91,428,328704,8074,1162656,1491360
test,92,457,350976,9205,1325520,1676496
test,93,418,321024,7701,1108944,1429968
test,94,302,231936,4020,578880,810816
test,95,478,367104,10071,1450224,1817328
test,96,143,109824,902,129888,239712
test,97,169,129792,1259,181296,311088
test,98,416,319488,7628,1098432,1417920
test,99,306,235008,4127,594288,829296
test,100,368,282624,5969,859536,1142160
test,101,246,188928,2668,384192,573120
test,102,337,258816,5006,720864,979680
test,103,234,179712,2414,347616,527328
test,104,64,49152,181,26064,75216
test,105,365,280320,5872,845568,1125888
test,106,336,258048,4976,716544,974592
test,107,310,238080,4236,609984,848064
test,108,285,218880,3580,515520,734400
test,109,465,357120,9530,1372320,1729440
test,110,248,190464,2711,390384,580848
test,111,417,320256,7664,1103616,1423872
test,112,397,304896,6947,1000368,1305264
test,113,352,270336,5461,786384,1056720
test,114,420,322560,7775,1119600,1442160
test,115,321,246528,4542,654048,900576
test,116,400,307200,7052,1015488,1322688
test,117,215,165120,2038,293472,458592
test,118,722,554496,19060,2744640,3299136
test,119,220,168960,2134,307296,476256
test,120,231,177408,2352,338688,516096
test,121,327,251136,4713,678672,929808
test,122,355,272640,5555,799920,1072560
test,123,409,314112,7373,1061712,1375824
test,124,169,129792,1259,181296,311088
test,125,376,288768,6231,897264,1186032
test,126,79,60672,276,39744,100416
test,127,280,215040,3456,497664,712704
test,128,251,192768,2777,399888,592656
test,129,372,285696,6100,878400,1164096
test,130,229,175872,2312,332928,508800
test,131,92,70656,373,53712,124368
test,132,153,117504,1032,148608,266112
test,133,140,107520,864,124416,231936
test,134,387,297216,6601,950544,1247760
test,135,235,180480,2434,350496,530976
test,136,370,284160,6034,868896,1153056
test,137,460,353280,9326,1342944,1696224
test,138,271,208128,3237,466128,674256
test,139,243,186624,2603,374832,561456
test,140,392,301056,6773,975312,1276368
test,141,104,79872,477,68688,148560
test,142,144,110592,914,131616,242208
test,143,110,84480,534,76896,161376
test,144,420,322560,7775,1119600,1442160
test,145,236,181248,2455,353520,534768
test,146,262,201216,3026,435744,636960
test,147,164,125952,1186,170784,296736
test,148,233,178944,2393,344592,523536
test,149,332,254976,4858,699552,954528
test,150,91,69888,365,52560,122448
test,151,282,216576,3505,504720,721296
test,152,349,268032,5369,773136,1041168
test,153,387,297216,6601,950544,1247760
test,154,470,360960,9736,1401984,1762944
test,155,427,327936,8036,1157184,1485120
test,156,646,496128,16127,2322288,2818416
test,157,241,185088,2560,368640,553728
test,158,270,207360,3213,462672,670032
test,159,218,167424,2095,301680,469104
test,160,278,213504,3407,490608,704112
test,161,558,428544,12924,1861056,2289600
test,162,400,307200,7052,1015488,1322688
test,163,252,193536,2799,403056,596592
test,164,326,250368,4684,674496,924864
test,165,152,116736,1019,146736,263472
test,166,164,125952,1186,170784,296736
test,167,87,66816,334,48096,114912
test,168,344,264192,5216,751104,1015296
test,169,232,178176,2373,341712,519888
test,170,288,221184,3656,526464,747648
test,171,147,112896,953,137232,250128
test,172,185,142080,1509,217296,359376
test,173,377,289536,6265,902160,1191696
test,174,254,195072,2844,409536,604608
test,175,145,111360,927,133488,244848
test,176,448,344064,8846,1273824,1617888
test,177,328,251904,4742,682848,934752
test,178,186,142848,1525,219600,362448
test,179,152,116736,1019,146736,263472
test,180,403,309504,7158,1030752,1340256
test,181,409,314112,7373,1061712,1375824
test,182,64,49152,181,26064,75216
test,183,206,158208,1871,269424,427632
test,184,279,214272,3431,494064,708336
test,185,248,190464,2711,390384,580848
test,186,274,210432,3309,476496,686928
test,187,130,99840,745,107280,207120
test,188,443,340224,8650,1245600,1585824
test,189,271,208128,3237,466128,674256
test,190,153,117504,1032,148608,266112
test,191,335,257280,4947,712368,969648
test,192,349,268032,5369,773136,1041168
test,193,284,218112,3555,511920,730032
test,194,199,152832,1746,251424,404256
test,195,256,196608,2889,416016,612624
test,196,105,80640,486,69984,150624
test,197,251,192768,2777,399888,592656
test,198,262,201216,3026,435744,636960
test,199,350,268800,5399,777456,1046256
test,200,389,298752,6670,960480,1259232
test,201,378,290304,6298,906912,1197216
test,202,242,185856,2582,371808,557664
test,203,476,365568,9986,1437984,1803552
test,204,209,160512,1926,277344,437856
test,205,338,259584,5036,725184,984768
test,206,255,195840,2866,412704,608544
test,207,107,82176,505,72720,154896
test,208,425,326400,7961,1146384,1472784
test,209,183,140544,1476,212544,353088
test,210,380,291840,6365,916560,1208400
test,211,324,248832,4627,666288,915120
test,212,196,150528,1694,243936,394464
test,213,359,275712,5681,818064,1093776
test,214,274,210432,3309,476496,686928
test,215,264,202752,3072,442368,645120
test,216,236,181248,2455,353520,534768
test,217,519,398592,11722,1687968,2086560
test,218,299,229632,3941,567504,797136
test,219,564,433152,13121,1889424,2322576
test,220,265,203520,3096,445824,649344
test,221,479,367872,10113,1456272,1824144
test,222,106,81408,496,71424,152832
test,223,463,355584,9448,1360512,1716096
test,224,275,211200,3334,480096,691296
test,225,306,235008,4127,594288,829296
test,226,180,138240,1428,205632,343872
test,227,463,355584,9448,1360512,1716096
test,228,270,207360,3213,462672,670032
test,229,167,128256,1230,177120,305376
test,230,220,168960,2134,307296,476256
test,231,362,278016,5776,831744,1109760
test,232,311,238848,4263,613872,852720
test,233,257,197376,2911,419184,616560
test,234,172,132096,1304,187776,319872
test,235,155,119040,1059,152496,271536
test,236,266,204288,3119,449136,653424
test,237,173,132864,1320,190080,322944
test,238,310,238080,4236,609984,848064
test,239,379,291072,6331,911664,1202736
test,240,219,168192,2114,304416,472608
test,241,300,230400,3967,571248,801648
test,242,165,126720,1200,172800,299520
test,243,298,228864,3914,563616,792480
test,244,264,202752,3072,442368,645120
test,245,266,204288,3119,449136,653424
test,246,463,355584,9448,1360512,1716096
test,247,250,192000,2755,396720,588720
test,248,484,371712,10325,1486800,1858512
test,249,171,131328,1289,185616,316944
test,250,266,204288,3119,449136,653424
test,251,150,115200,992,142848,258048
test,252,236,181248,2455,353520,534768
test,253,328,251904,4742,682848,934752
test,254,250,192000,2755,396720,588720
test,255,270,207360,3213,462672,670032
test,256,223,171264,2192,315648,486912
test,257,328,251904,4742,682848,934752
test,258,428,328704,8074,1162656,1491360
test,259,302,231936,4020,578880,810816
test,260,225,172800,2232,321408,494208
test,261,333,255744,4888,703872,959616
test,262,330,253440,4800,691200,944640
test,263,231,177408,2352,338688,516096
test,264,185,142080,1509,217296,359376
test,265,310,238080,4236,609984,848064
test,266,386,296448,6567,945648,1242096
test,267,294,225792,3810,548640,774432
test,268,271,208128,3237,466128,674256
test,269,273,209664,3285,473040,682704
test,270,203,155904,1817,261648,417552
test,271,360,276480,5712,822528,1099008
test,272,505,387840,11240,1618560,2006400
test,273,158,121344,1101,158544,279888
test,274,266,204288,3119,449136,653424
test,275,204,156672,1835,264240,420912
test,276,154,118272,1046,150624,268896
test,277,163,125184,1171,168624,293808
test,278,255,195840,2866,412704,608544
test,279,122,93696,656,94464,188160
test,280,201,154368,1781,256464,410832
test,281,240,184320,2539,365616,549936
test,282,103,79104,468,67392,146496
test,283,201,154368,1781,256464,410832
test,284,410,314880,7409,1066896,1381776
test,285,266,204288,3119,449136,653424
test,286,226,173568,2252,324288,497856
test,287,416,319488,7628,1098432,1417920
test,288,241,185088,2560,368640,553728
test,289,215,165120,2038,293472,458592
test,290,389,298752,6670,960480,1259232
test,291,159,122112,1115,160560,282672
test,292,333,255744,4888,703872,959616
test,293,354,271872,5524,795456,1067328
test,294,407,312576,7301,1051344,1363920
test,295,311,238848,4263,613872,852720
test,296,127,97536,711,102384,199920
test,297,429,329472,8112,1168128,1497600
test,298,462,354816,9408,1354752,1709568
test,299,473,363264,9861,1419984,1783248
test,300,297,228096,3888,559872,787968
test,301,91,69888,365,52560,122448
test,302,236,181248,2455,353520,534768
test,303,420,322560,7775,1119600,1442160
test,304,445,341760,8728,1256832,1598592
test,305,367,281856,5937,854928,1136784
test,306,319,244992,4485,645840,890832
test,307,315,241920,4374,629856,871776
test,308,155,119040,1059,152496,271536
test,309,266,204288,3119,449136,653424
test,310,105,80640,486,69984,150624
test,311,122,93696,656,94464,188160
test,312,204,156672,1835,264240,420912
test,313,106,81408,496,71424,152832
test,314,246,188928,2668,384192,573120
test,315,153,117504,1032,148608,266112
test,316,414,317952,7555,1087920,1405872
test,317,134,102912,792,114048,216960
test,318,322,247296,4570,658080,905376
test,319,66,50688,192,27648,78336
test,320,292,224256,3758,541152,765408
test,321,262,201216,3026,435744,636960
test,322,417,320256,7664,1103616,1423872
test,323,265,203520,3096,445824,649344
test,324,239,183552,2518,362592,546144
test,325,111,85248,543,78192,163440
test,326,320,245760,4514,650016,895776
test,327,277,212736,3382,487008,699744
test,328,139,106752,852,122688,229440
test,329,430,330240,8150,1173600,1503840
test,330,180,138240,1428,205632,343872
test,331,195,149760,1676,241344,391104
test,332,181,139008,1444,207936,346944
test,333,380,291840,6365,916560,1208400
test,334,145,111360,927,133488,244848
test,335,539,413952,12322,1774368,2188320
test,336,110,84480,534,76896,161376
test,337,230,176640,2332,335808,512448
test,338,298,228864,3914,563616,792480
test,339,58,44544,149,21456,66000
test,340,80,61440,283,40752,102192
test,341,194,148992,1659,238896,387888
test,342,211,162048,1963,282672,444720
test,343,306,235008,4127,594288,829296
test,344,308,236544,4181,602064,838608
test,345,237,182016,2476,356544,538560
test,346,291,223488,3733,537552,761040
test,347,424,325632,7924,1141056,1466688
test,348,330,253440,4800,691200,944640
test,349,224,172032,2212,318528,490560
test,350,251,192768,2777,399888,592656
test,351,187,143616,1542,222048,365664
test,352,355,272640,5555,799920,1072560
test,353,366,281088,5904,850176,1131264
test,354,176,135168,1366,196704,331872
test,355,713,547584,18791,2705904,3253488
test,356,341,261888,5125,738000,999888
test,357,163,125184,1171,168624,293808
test,358,264,202752,3072,442368,645120
test,359,429,329472,8112,1168128,1497600
test,360,279,214272,3431,494064,708336
test,361,342,262656,5155,742320,1004976
test,362,89,68352,350,50400,118752
test,363,267,205056,3142,452448,657504
test,364,60,46080,159,22896,68976
test,365,175,134400,1350,194400,328800
test,366,106,81408,496,71424,152832
test,367,280,215040,3456,497664,712704
test,368,434,333312,8302,1195488,1528800
test,369,122,93696,656,94464,188160
test,370,355,272640,5555,799920,1072560
test,371,266,204288,3119,449136,653424
test,372,112,86016,553,79632,165648
test,373,321,246528,4542,654048,900576
test,374,363,278784,5808,836352,1115136
test,375,674,517632,17290,2489760,3007392
test,376,265,203520,3096,445824,649344
test,377,252,193536,2799,403056,596592
test,378,216,165888,2057,296208,462096
test,379,176,135168,1366,196704,331872
test,380,121,92928,646,93024,185952
test,381,370,284160,6034,868896,1153056
test,382,287,220416,3631,522864,743280
test,383,117,89856,604,86976,176832
test,384,158,121344,1101,158544,279888
test,385,228,175104,2292,330048,505152
test,386,208,159744,1907,274608,434352
test,387,366,281088,5904,850176,1131264
test,388,290,222720,3707,533808,756528
test,389,141,108288,877,126288,234576
test,390,225,172800,2232,321408,494208
test,391,100,76800,441,63504,140304
test,392,386,296448,6567,945648,1242096
test,393,394,302592,6842,985248,1287840
test,394,455,349440,9125,1314000,1663440
test,395,307,235776,4154,598176,833952
test,396,419,321792,7738,1114272,1436064
test,397,150,115200,992,142848,258048
test,398,318,244224,4457,641808,886032
test,399,209,160512,1926,277344,437856
test,400,410,314880,7409,1066896,1381776
test,401,153,117504,1032,148608,266112
test,402,313,240384,4318,621792,862176
test,403,406,311808,7265,1046160,1357968
test,404,234,179712,2414,347616,527328
test,405,223,171264,2192,315648,486912
test,406,181,139008,1444,207936,346944
test,407,402,308736,7123,1025712,1334448
test,408,446,342528,8767,1262448,1604976
test,409,435,334080,8340,1200960,1535040
test,410,286,219648,3606,519264,738912
test,411,259,198912,2957,425808,624720
test,412,107,82176,505,72720,154896
test,413,411,315648,7445,1072080,1387728
test,414,225,172800,2232,321408,494208
test,415,404,310272,7194,1035936,1346208
test,416,473,363264,9861,1419984,1783248
test,417,423,324864,7887,1135728,1460592
test,418,451,346368,8965,1290960,1637328
test,419,181,139008,1444,207936,346944
test,420,193,148224,1642,236448,384672
test,421,143,109824,902,129888,239712
test,422,180,138240,1428,205632,343872
test,423,178,136704,1397,201168,337872
test,424,521,400128,11781,1696464,2096592
test,425,159,122112,1115,160560,282672
test,426,344,264192,5216,751104,1015296
test,427,195,149760,1676,241344,391104
test,428,294,225792,3810,548640,774432
test,429,167,128256,1230,177120,305376
test,430,210,161280,1944,279936,441216
test,431,173,132864,1320,190080,322944
test,432,366,281088,5904,850176,1131264
test,433,327,251136,4713,678672,929808
test,434,284,218112,3555,511920,730032
test,435,260,199680,2980,429120,628800
test,436,267,205056,3142,452448,657504
test,437,593,455424,14116,2032704,2488128
test,438,432,331776,8226,1184544,1516320
test,439,357,274176,5618,808992,1083168
test,440,621,476928,15148,2181312,2658240
test,441,298,228864,3914,563616,792480
test,442,265,203520,3096,445824,649344
test,443,269,206592,3190,459360,665952
test,444,98,75264,424,61056,136320
test,445,297,228096,3888,559872,787968
test,446,344,264192,5216,751104,1015296
test,447,244,187392,2624,377856,565248
test,448,374,287232,6165,887760,1174992
test,449,253,194304,2822,406368,600672
test,450,505,387840,11240,1618560,2006400
test,451,434,333312,8302,1195488,1528800
test,452,512,393216,11521,1659024,2052240
test,453,437,335616,8417,1212048,1547664
test,454,259,198912,2957,425808,624720
test,455,279,214272,3431,494064,708336
test,456,460,353280,9326,1342944,1696224
test,457,414,317952,7555,1087920,1405872
test,458,422,324096,7849,1130256,1454352
test,459,227,174336,2272,327168,501504
test,460,393,301824,6808,980352,1282176
test,461,346,265728,5277,759888,1025616
test,462,242,185856,2582,371808,557664
test,463,245,188160,2646,381024,569184
test,464,130,99840,745,107280,207120
test,465,340,261120,5095,733680,994800
test,466,151,115968,1005,144720,260688
test,467,352,270336,5461,786384,1056720
test,468,279,214272,3431,494064,708336
test,469,389,298752,6670,960480,1259232
test,470,344,264192,5216,751104,1015296
test,471,265,203520,3096,445824,649344
test,472,131,100608,757,109008,209616
test,473,388,297984,6635,955440,1253424
test,474,236,181248,2455,353520,534768
test,475,690,529920,17985,2589840,3119760
test,476,151,115968,1005,144720,260688
test,477,414,317952,7555,1087920,1405872
test,478,126,96768,700,100800,197568
test,479,189,145152,1575,226800,371952
test,480,410,314880,7409,1066896,1381776
test,481,421,323328,7812,1124928,1448256
test,482,268,205824,3166,455904,661728
test,483,144,110592,914,131616,242208
test,484,406,311808,7265,1046160,1357968
test,485,148,113664,966,139104,252768
test,486,121,92928,646,93024,185952
test,487,286,219648,3606,519264,738912
test,488,434,333312,8302,1195488,1528800
test,489,515,395520,11607,1671408,2066928
test,490,222,170496,2173,312912,483408
test,491,409,314112,7373,1061712,1375824
test,492,265,203520,3096,445824,649344
test,493,343,263424,5186,746784,1010208
test,494,111,85248,543,78192,163440
test,495,218,167424,2095,301680,469104
test,496,301,231168,3994,575136,806304
test,497,593,455424,14116,2032704,2488128
test,498,299,229632,3941,567504,797136
test,499,429,329472,8112,1168128,1497600
test,500,136,104448,816,117504,221952
test,501,263,201984,3049,439056,641040
test,502,212,162816,1981,285264,448080
test,503,204,156672,1835,264240,420912
test,504,199,152832,1746,251424,404256
test,505,385,295680,6533,940752,1236432
test,506,173,132864,1320,190080,322944
test,507,356,273408,5586,804384,1077792
test,508,409,314112,7373,1061712,1375824
test,509,609,467712,14697,2116368,2584080
test,510,237,182016,2476,356544,538560
test,511,215,165120,2038,293472,458592
test,512,264,202752,3072,442368,645120
test,513,410,314880,7409,1066896,1381776
test,514,131,100608,757,109008,209616
test,515,346,265728,5277,759888,1025616
test,516,207,158976,1889,272016,430992
test,517,189,145152,1575,226800,371952
test,518,446,342528,8767,1262448,1604976
test,519,328,251904,4742,682848,934752
test,520,97,74496,415,59760,134256
test,521,143,109824,902,129888,239712
test,522,120,92160,635,91440,183600
test,523,304,233472,4074,586656,820128
test,524,545,418560,12508,1801152,2219712
test,525,259,198912,2957,425808,624720
test,526,663,509184,16825,2422800,2931984
test,527,256,196608,2889,416016,612624
test,528,80,61440,283,40752,102192
test,529,55,42240,134,19296,61536
test,530,430,330240,8150,1173600,1503840
test,531,191,146688,1608,231552,378240
test,532,139,106752,852,122688,229440
test,533,175,134400,1350,194400,328800
test,534,341,261888,5125,738000,999888
test,535,574,440832,13455,1937520,2378352
test,536,137,105216,828,119232,224448
test,537,138,105984,840,120960,226944
test,538,376,288768,6231,897264,1186032
test,539,297,228096,3888,559872,787968
test,540,304,233472,4074,586656,820128
test,541,201,154368,1781,256464,410832
test,542,236,181248,2455,353520,534768
test,543,312,239616,4291,617904,857520
test,544,115,88320,583,83952,172272
test,545,321,246528,4542,654048,900576
test,546,307,235776,4154,598176,833952
test,547,324,248832,4627,666288,915120
test,548,574,440832,13455,1937520,2378352
test,549,140,107520,864,124416,231936
test,550,225,172800,2232,321408,494208
test,551,380,291840,6365,916560,1208400
test,552,211,162048,1963,282672,444720
test,553,168,129024,1244,179136,308160
test,554,216,165888,2057,296208,462096
test,555,109,83712,524,75456,159168
test,556,224,172032,2212,318528,490560
test,557,481,369408,10197,1468368,1837776
test,558,511,392448,11492,1654848,2047296
test,559,295,226560,3836,552384,778944
test,560,360,276480,5712,822528,1099008
test,561,233,178944,2393,344592,523536
test,562,126,96768,700,100800,197568
test,563,505,387840,11240,1618560,2006400
test,564,246,188928,2668,384192,573120
test,565,341,261888,5125,738000,999888
test,566,657,504576,16576,2386944,2891520
test,567,401,307968,7088,1020672,1328640
test,568,387,297216,6601,950544,1247760
test,569,221,169728,2153,310032,479760
test,570,190,145920,1592,229248,375168
test,571,288,221184,3656,526464,747648
test,572,221,169728,2153,310032,479760
test,573,240,184320,2539,365616,549936
test,574,159,122112,1115,160560,282672
test,575,191,146688,1608,231552,378240
test,576,440,337920,8533,1228752,1566672
test,577,120,92160,635,91440,183600
test,578,387,297216,6601,950544,1247760
test,579,154,118272,1046,150624,268896
test,580,392,301056,6773,975312,1276368
test,581,142,109056,889,128016,237072
test,582,326,250368,4684,674496,924864
test,583,225,172800,2232,321408,494208
test,584,594,456192,14152,2037888,2494080
test,585,414,317952,7555,1087920,1405872
test,586,357,274176,5618,808992,1083168
test,587,169,129792,1259,181296,311088
test,588,73,56064,235,33840,89904
test,589,324,248832,4627,666288,915120
test,590,396,304128,6912,995328,1299456
test,591,252,193536,2799,403056,596592
test,592,347,266496,5307,764208,1030704
test,593,319,244992,4485,645840,890832
test,594,268,205824,3166,455904,661728
test,595,237,182016,2476,356544,538560
test,596,524,402432,11869,1709136,2111568
test,597,298,228864,3914,563616,792480
test,598,104,79872,477,68688,148560
test,599,214,164352,2019,290736,455088
test,600,112,86016,553,79632,165648
test,601,243,186624,2603,374832,561456
test,602,169,129792,1259,181296,311088
test,603,223,171264,2192,315648,486912
test,604,315,241920,4374,629856,871776
test,605,478,367104,10071,1450224,1817328
test,606,512,393216,11521,1659024,2052240
test,607,294,225792,3810,548640,774432
test,608,221,169728,2153,310032,479760
test,609,125,96000,689,99216,195216
test,610,296,227328,3862,556128,783456
test,611,305,234240,4100,590400,824640
test,612,475,364800,9945,1432080,1796880
test,613,425,326400,7961,1146384,1472784
test,614,488,374784,10496,1511424,1886208
test,615,353,271104,5492,790848,1061952
test,616,186,142848,1525,219600,362448
test,617,145,111360,927,133488,244848
test,618,233,178944,2393,344592,523536
test,619,278,213504,3407,490608,704112
test,620,215,165120,2038,293472,458592
test,621,287,220416,3631,522864,743280
test,622,520,399360,11751,1692144,2091504
test,623,384,294912,6499,935856,1230768
test,624,83,63744,304,43776,107520
test,625,281,215808,3481,501264,717072
test,626,324,248832,4627,666288,915120
test,627,168,129024,1244,179136,308160
test,628,209,160512,1926,277344,437856
test,629,280,215040,3456,497664,712704
test,630,399,306432,7017,1010448,1316880
test,631,364,279552,5840,840960,1120512
test,632,141,108288,877,126288,234576
test,633,356,273408,5586,804384,1077792
test,634,279,214272,3431,494064,708336
test,635,256,196608,2889,416016,612624
test,636,323,248064,4599,662256,910320
test,637,340,261120,5095,733680,994800
test,638,318,244224,4457,641808,886032
test,639,259,198912,2957,425808,624720
test,640,284,218112,3555,511920,730032
test,641,481,369408,10197,1468368,1837776
test,642,105,80640,486,69984,150624
test,643,313,240384,4318,621792,862176
test,644,413,317184,7518,1082592,1399776
test,645,302,231936,4020,578880,810816
test,646,530,407040,12048,1734912,2141952
test,647,89,68352,350,50400,118752
test,648,454,348672,9085,1308240,1656912
test,649,79,60672,276,39744,100416
test,650,145,111360,927,133488,244848
test,651,440,337920,8533,1228752,1566672
test,652,313,240384,4318,621792,862176
test,653,180,138240,1428,205632,343872
test,654,169,129792,1259,181296,311088
test,655,453,347904,9045,1302480,1650384
test,656,464,356352,9489,1366416,1722768
test,657,457,350976,9205,1325520,1676496
test,658,326,250368,4684,674496,924864
test,659,226,173568,2252,324288,497856
test,660,337,258816,5006,720864,979680
test,661,272,208896,3261,469584,678480
test,662,312,239616,4291,617904,857520
test,663,350,268800,5399,777456,1046256
test,664,303,232704,4047,582768,815472
test,665,327,251136,4713,678672,929808
test,666,390,299520,6704,965376,1264896
test,667,251,192768,2777,399888,592656
test,668,628,482304,15417,2220048,2702352
test,669,263,201984,3049,439056,641040
test,670,267,205056,3142,452448,657504
test,671,317,243456,4429,637776,881232
test,672,397,304896,6947,1000368,1305264
test,673,358,274944,5649,813456,1088400
test,674,469,360192,9695,1396080,1756272
test,675,227,174336,2272,327168,501504
test,676,240,184320,2539,365616,549936
test,677,262,201216,3026,435744,636960
test,678,453,347904,9045,1302480,1650384
test,679,197,151296,1711,246384,397680
test,680,160,122880,1129,162576,285456
test,681,245,188160,2646,381024,569184
test,682,390,299520,6704,965376,1264896
test,683,367,281856,5937,854928,1136784
test,684,253,194304,2822,406368,600672
test,685,580,445440,13661,1967184,2412624
test,686,204,156672,1835,264240,420912
test,687,242,185856,2582,371808,557664
test,688,195,149760,1676,241344,391104
test,689,213,163584,2000,288000,451584
test,690,494,379392,10756,1548864,1928256
test,691,225,172800,2232,321408,494208
test,692,376,288768,6231,897264,1186032
test,693,275,211200,3334,480096,691296
test,694,239,183552,2518,362592,546144
test,695,357,274176,5618,808992,1083168
test,696,438,336384,8456,1217664,1554048
test,697,227,174336,2272,327168,501504
test,698,498,382464,10931,1574064,1956528
test,699,406,311808,7265,1046160,1357968
test,700,346,265728,5277,759888,1025616
test,701,228,175104,2292,330048,505152
test,702,272,208896,3261,469584,678480
test,703,253,194304,2822,406368,600672
test,704,454,348672,9085,1308240,1656912
test,705,278,213504,3407,490608,704112
test,706,304,233472,4074,586656,820128
test,707,122,93696,656,94464,188160
test,708,145,111360,927,133488,244848
test,709,200,153600,1763,253872,407472
test,710,181,139008,1444,207936,346944
test,711,189,145152,1575,226800,371952
test,712,464,356352,9489,1366416,1722768
test,713,107,82176,505,72720,154896
test,714,352,270336,5461,786384,1056720
test,715,123,94464,667,96048,190512
test,716,204,156672,1835,264240,420912
test,717,87,66816,334,48096,114912
test,718,148,113664,966,139104,252768
test,719,89,68352,350,50400,118752
test,720,164,125952,1186,170784,296736
test,721,273,209664,3285,473040,682704
test,722,130,99840,745,107280,207120
test,723,254,195072,2844,409536,604608
test,724,318,244224,4457,641808,886032
test,725,244,187392,2624,377856,565248
test,726,337,258816,5006,720864,979680
test,727,400,307200,7052,1015488,1322688
test,728,132,101376,768,110592,211968
test,729,302,231936,4020,578880,810816
test,730,424,325632,7924,1141056,1466688
test,731,303,232704,4047,582768,815472
test,732,542,416256,12415,1787760,2204016
test,733,223,171264,2192,315648,486912
test,734,206,158208,1871,269424,427632
test,735,137,105216,828,119232,224448
test,736,91,69888,365,52560,122448
test,737,281,215808,3481,501264,717072
test,738,129,99072,734,105696,204768
test,739,478,367104,10071,1450224,1817328
test,740,105,80640,486,69984,150624
test,741,517,397056,11664,1679616,2076672
test,742,447,343296,8807,1268208,1611504
test,743,183,140544,1476,212544,353088
test,744,96,73728,407,58608,132336
test,745,309,237312,4209,606096,843408
test,746,109,83712,524,75456,159168
test,747,203,155904,1817,261648,417552
test,748,271,208128,3237,466128,674256
test,749,158,121344,1101,158544,279888
test,750,658,505344,16617,2392848,2898192
test,751,346,265728,5277,759888,1025616
test,752,285,218880,3580,515520,734400
test,753,309,237312,4209,606096,843408
test,754,166,127488,1215,174960,302448
test,755,486,373248,10410,1499040,1872288
test,756,266,204288,3119,449136,653424
test,757,318,244224,4457,641808,886032
test,758,165,126720,1200,172800,299520
test,759,149,114432,979,140976,255408
test,760,285,218880,3580,515520,734400
test,761,166,127488,1215,174960,302448
test,762,295,226560,3836,552384,778944
test,763,327,251136,4713,678672,929808
test,764,415,318720,7591,1093104,1411824
test,765,202,155136,1799,259056,414192
test,766,180,138240,1428,205632,343872
test,767,85,65280,319,45936,111216
test,768,102,78336,459,66096,144432
test,769,266,204288,3119,449136,653424
test,770,208,159744,1907,274608,434352
test,771,183,140544,1476,212544,353088
test,772,390,299520,6704,965376,1264896
test,773,492,377856,10669,1536336,1914192
test,774,272,208896,3261,469584,678480
test,775,116,89088,594,85536,174624
test,776,115,88320,583,83952,172272
test,777,288,221184,3656,526464,747648
test,778,323,248064,4599,662256,910320
test,779,92,70656,373,53712,124368
test,780,423,324864,7887,1135728,1460592
test,781,579,444672,13626,1962144,2406816
test,782,322,247296,4570,658080,905376
test,783,91,69888,365,52560,122448
test,784,343,263424,5186,746784,1010208
test,785,309,237312,4209,606096,843408
