dataset,index,split,window_size,approach,time,nodes,edges,density
IMDb-top_1000,281,test,4,MPAD,0.0034942626953125,412,3346,0.019712036949759638
IMDb-top_1000,281,test,4,TextING,0.005986452102661133,411,2516,0.014894536499310329
IMDb-top_1000,281,test,5,MPAD,0.00423884391784668,412,4131,0.02433664812894712
IMDb-top_1000,281,test,5,TextING,0.008939027786254883,411,3296,0.01951207961117919
IMDb-top_1000,281,test,5,MPAD,0.004384756088256836,412,4131,0.02433664812894712
IMDb-top_1000,281,test,5,TextING,0.008878231048583984,411,3296,0.01951207961117919
IMDb-top_1000,281,test,5,MPAD,0.004239559173583984,412,4131,0.02433664812894712
IMDb-top_1000,281,test,5,TextING,0.008858203887939453,411,3296,0.01951207961117919
R8,1845,test,2,MPAD,0.00019478797912597656,16,45,0.17578125
R8,1845,test,2,TextING,6.556510925292969e-05,15,15,0.06666666666666667
R8,1845,test,2,MPAD,5.602836608886719e-05,16,45,0.17578125
R8,1845,test,2,TextING,5.698204040527344e-05,15,15,0.06666666666666667
R8,1845,test,2,MPAD,5.1975250244140625e-05,16,45,0.17578125
R8,1845,test,2,TextING,5.3882598876953125e-05,15,15,0.06666666666666667
R8,1845,test,3,MPAD,6.246566772460938e-05,16,59,0.23046875
R8,1845,test,3,TextING,7.677078247070312e-05,15,29,0.1288888888888889
R8,1845,test,3,MPAD,6.389617919921875e-05,16,59,0.23046875
R8,1845,test,3,TextING,7.581710815429688e-05,15,29,0.1288888888888889
R8,1845,test,3,MPAD,6.246566772460938e-05,16,59,0.23046875
R8,1845,test,3,TextING,7.343292236328125e-05,15,29,0.1288888888888889
R8,1845,test,4,MPAD,7.224082946777344e-05,16,72,0.28125
R8,1845,test,4,TextING,0.0001010894775390625,15,42,0.18666666666666668
R8,1845,test,4,MPAD,7.152557373046875e-05,16,72,0.28125
R8,1845,test,4,TextING,9.894371032714844e-05,15,42,0.18666666666666668
R8,1845,test,4,MPAD,7.104873657226562e-05,16,72,0.28125
R8,1845,test,4,TextING,9.822845458984375e-05,15,42,0.18666666666666668
R8,1845,test,5,MPAD,8.130073547363281e-05,16,84,0.328125
R8,1845,test,5,TextING,0.00013017654418945312,15,54,0.24
R8,1845,test,5,MPAD,8.177757263183594e-05,16,84,0.328125
R8,1845,test,5,TextING,0.0001285076141357422,15,54,0.24
R8,1845,test,5,MPAD,8.726119995117188e-05,16,84,0.328125
R8,1845,test,5,TextING,0.0001270771026611328,15,54,0.24
Ohsumed,889,test,2,MPAD,0.0004520416259765625,129,454,0.027282014302025117
Ohsumed,889,test,2,TextING,0.0004897117614746094,128,198,0.0120849609375
Ohsumed,889,test,2,MPAD,0.00042700767517089844,129,454,0.027282014302025117
Ohsumed,889,test,2,TextING,0.0004780292510986328,128,198,0.0120849609375
Ohsumed,889,test,2,MPAD,0.0004227161407470703,129,454,0.027282014302025117
Ohsumed,889,test,2,TextING,0.0004749298095703125,128,198,0.0120849609375
Ohsumed,889,test,3,MPAD,0.0005736351013183594,129,651,0.03912024517757346
Ohsumed,889,test,3,TextING,0.0008249282836914062,128,394,0.0240478515625
Ohsumed,889,test,3,MPAD,0.0005788803100585938,129,651,0.03912024517757346
Ohsumed,889,test,3,TextING,0.0008187294006347656,128,394,0.0240478515625
Ohsumed,889,test,3,MPAD,0.0005757808685302734,129,651,0.03912024517757346
Ohsumed,889,test,3,TextING,0.0008165836334228516,128,394,0.0240478515625
Ohsumed,889,test,4,MPAD,0.0007348060607910156,129,847,0.05089838351060633
Ohsumed,889,test,4,TextING,0.001287698745727539,128,588,0.035888671875
Ohsumed,889,test,4,MPAD,0.0007295608520507812,129,847,0.05089838351060633
Ohsumed,889,test,4,TextING,0.0012869834899902344,128,588,0.035888671875
Ohsumed,889,test,4,MPAD,0.0007350444793701172,129,847,0.05089838351060633
Ohsumed,889,test,4,TextING,0.0012860298156738281,128,588,0.035888671875
Ohsumed,889,test,5,MPAD,0.0008699893951416016,129,1033,0.062075596418484466
Ohsumed,889,test,5,TextING,0.0019092559814453125,128,774,0.0472412109375
Ohsumed,889,test,5,MPAD,0.0008771419525146484,129,1033,0.062075596418484466
Ohsumed,889,test,5,TextING,0.0018982887268066406,128,774,0.0472412109375
Ohsumed,889,test,5,MPAD,0.0008807182312011719,129,1033,0.062075596418484466
Ohsumed,889,test,5,TextING,0.0018978118896484375,128,774,0.0472412109375
Ohsumed,3767,test,2,MPAD,0.0004734992980957031,131,465,0.02709632305809685
Ohsumed,3767,test,2,TextING,0.0004930496215820312,130,205,0.0121301775147929
Ohsumed,3767,test,2,MPAD,0.00042939186096191406,131,465,0.02709632305809685
Ohsumed,3767,test,2,TextING,0.0004904270172119141,130,205,0.0121301775147929
Ohsumed,3767,test,2,MPAD,0.00042629241943359375,131,465,0.02709632305809685
Ohsumed,3767,test,2,TextING,0.0004825592041015625,130,205,0.0121301775147929
Ohsumed,3767,test,3,MPAD,0.0005776882171630859,131,672,0.039158557193636735
Ohsumed,3767,test,3,TextING,0.0008368492126464844,130,410,0.0242603550295858
Ohsumed,3767,test,3,MPAD,0.0005815029144287109,131,672,0.039158557193636735
Ohsumed,3767,test,3,TextING,0.0008344650268554688,130,410,0.0242603550295858
Ohsumed,3767,test,3,MPAD,0.0006077289581298828,131,672,0.039158557193636735
Ohsumed,3767,test,3,TextING,0.0008342266082763672,130,410,0.0242603550295858
Ohsumed,3767,test,4,MPAD,0.0007405281066894531,131,871,0.05075461802925237
Ohsumed,3767,test,4,TextING,0.0013241767883300781,130,605,0.035798816568047336
Ohsumed,3767,test,4,MPAD,0.0007476806640625,131,871,0.05075461802925237
Ohsumed,3767,test,4,TextING,0.0013229846954345703,130,605,0.035798816568047336
Ohsumed,3767,test,4,MPAD,0.0007421970367431641,131,871,0.05075461802925237
Ohsumed,3767,test,4,TextING,0.0013210773468017578,130,605,0.035798816568047336
Ohsumed,3767,test,5,MPAD,0.0008943080902099609,131,1054,0.06141833226501952
Ohsumed,3767,test,5,TextING,0.0019576549530029297,130,788,0.046627218934911244
Ohsumed,3767,test,5,MPAD,0.00089263916015625,131,1054,0.06141833226501952
Ohsumed,3767,test,5,TextING,0.001956462860107422,130,788,0.046627218934911244
Ohsumed,3767,test,5,MPAD,0.0008943080902099609,131,1054,0.06141833226501952
Ohsumed,3767,test,5,TextING,0.0019600391387939453,130,788,0.046627218934911244
R8,1146,test,2,MPAD,0.00013303756713867188,18,61,0.1882716049382716
R8,1146,test,2,TextING,9.703636169433594e-05,17,27,0.09342560553633218
R8,1146,test,2,MPAD,8.535385131835938e-05,18,61,0.1882716049382716
R8,1146,test,2,TextING,8.96453857421875e-05,17,27,0.09342560553633218
R8,1146,test,2,MPAD,8.344650268554688e-05,18,61,0.1882716049382716
R8,1146,test,2,TextING,8.726119995117188e-05,17,27,0.09342560553633218
R8,1146,test,3,MPAD,0.00010895729064941406,18,85,0.2623456790123457
R8,1146,test,3,TextING,0.0001392364501953125,17,47,0.16262975778546712
R8,1146,test,3,MPAD,0.00010728836059570312,18,85,0.2623456790123457
R8,1146,test,3,TextING,0.00013685226440429688,17,47,0.16262975778546712
R8,1146,test,3,MPAD,0.00010657310485839844,18,85,0.2623456790123457
R8,1146,test,3,TextING,0.00013375282287597656,17,47,0.16262975778546712
R8,1146,test,4,MPAD,0.00013780593872070312,18,95,0.2932098765432099
R8,1146,test,4,TextING,0.00020313262939453125,17,57,0.1972318339100346
R8,1146,test,4,MPAD,0.0001380443572998047,18,95,0.2932098765432099
R8,1146,test,4,TextING,0.00020241737365722656,17,57,0.1972318339100346
R8,1146,test,4,MPAD,0.00013637542724609375,18,95,0.2932098765432099
R8,1146,test,4,TextING,0.00020074844360351562,17,57,0.1972318339100346
R8,1146,test,5,MPAD,0.0001621246337890625,18,109,0.33641975308641975
R8,1146,test,5,TextING,0.0002799034118652344,17,70,0.2422145328719723
R8,1146,test,5,MPAD,0.00016069412231445312,18,109,0.33641975308641975
R8,1146,test,5,TextING,0.0002741813659667969,17,70,0.2422145328719723
R8,1146,test,5,MPAD,0.00016641616821289062,18,109,0.33641975308641975
R8,1146,test,5,TextING,0.0002732276916503906,17,70,0.2422145328719723
Ohsumed,144,test,2,MPAD,0.0006272792816162109,128,501,0.03057861328125
Ohsumed,144,test,2,TextING,0.0006694793701171875,127,247,0.015314030628061257
Ohsumed,144,test,2,MPAD,0.0006010532379150391,128,501,0.03057861328125
Ohsumed,144,test,2,TextING,0.0006604194641113281,127,247,0.015314030628061257
Ohsumed,144,test,2,MPAD,0.0006015300750732422,128,501,0.03057861328125
Ohsumed,144,test,2,TextING,0.0006701946258544922,127,247,0.015314030628061257
Ohsumed,144,test,3,MPAD,0.0008418560028076172,128,745,0.04547119140625
Ohsumed,144,test,3,TextING,0.0011646747589111328,127,490,0.03038006076012152
Ohsumed,144,test,3,MPAD,0.0008459091186523438,128,745,0.04547119140625
Ohsumed,144,test,3,TextING,0.0011699199676513672,127,490,0.03038006076012152
Ohsumed,144,test,3,MPAD,0.0008461475372314453,128,745,0.04547119140625
Ohsumed,144,test,3,TextING,0.001168966293334961,127,490,0.03038006076012152
Ohsumed,144,test,4,MPAD,0.0010678768157958984,128,997,0.06085205078125
Ohsumed,144,test,4,TextING,0.0018856525421142578,127,738,0.045756091512183024
Ohsumed,144,test,4,MPAD,0.0010783672332763672,128,997,0.06085205078125
Ohsumed,144,test,4,TextING,0.0018723011016845703,127,738,0.045756091512183024
Ohsumed,144,test,4,MPAD,0.0010738372802734375,128,997,0.06085205078125
Ohsumed,144,test,4,TextING,0.0018677711486816406,127,738,0.045756091512183024
Ohsumed,144,test,5,MPAD,0.0013043880462646484,128,1234,0.0753173828125
Ohsumed,144,test,5,TextING,0.0027713775634765625,127,975,0.0604501209002418
Ohsumed,144,test,5,MPAD,0.0013115406036376953,128,1234,0.0753173828125
Ohsumed,144,test,5,TextING,0.0027561187744140625,127,975,0.0604501209002418
Ohsumed,144,test,5,MPAD,0.0013108253479003906,128,1234,0.0753173828125
Ohsumed,144,test,5,TextING,0.0027642250061035156,127,975,0.0604501209002418
Ohsumed,191,validation,2,MPAD,0.0004825592041015625,94,352,0.039837030330466275
Ohsumed,191,validation,2,TextING,0.0004754066467285156,93,166,0.01919297028558215
Ohsumed,191,validation,2,MPAD,0.00042319297790527344,94,352,0.039837030330466275
Ohsumed,191,validation,2,TextING,0.00046563148498535156,93,166,0.01919297028558215
Ohsumed,191,validation,2,MPAD,0.0004203319549560547,94,352,0.039837030330466275
Ohsumed,191,validation,2,TextING,0.00046372413635253906,93,166,0.01919297028558215
Ohsumed,191,validation,3,MPAD,0.0005710124969482422,94,520,0.058850158442734266
Ohsumed,191,validation,3,TextING,0.0008118152618408203,93,333,0.03850156087408949
Ohsumed,191,validation,3,MPAD,0.0005769729614257812,94,520,0.058850158442734266
Ohsumed,191,validation,3,TextING,0.0007975101470947266,93,333,0.03850156087408949
Ohsumed,191,validation,3,MPAD,0.0005755424499511719,94,520,0.058850158442734266
Ohsumed,191,validation,3,TextING,0.0007956027984619141,93,333,0.03850156087408949
Ohsumed,191,validation,4,MPAD,0.000736236572265625,94,686,0.07763693979176098
Ohsumed,191,validation,4,TextING,0.0012679100036621094,93,498,0.05757891085674644
Ohsumed,191,validation,4,MPAD,0.0007386207580566406,94,686,0.07763693979176098
Ohsumed,191,validation,4,TextING,0.0012714862823486328,93,498,0.05757891085674644
Ohsumed,191,validation,4,MPAD,0.0007393360137939453,94,686,0.07763693979176098
Ohsumed,191,validation,4,TextING,0.001264810562133789,93,498,0.05757891085674644
Ohsumed,191,validation,5,MPAD,0.0008809566497802734,94,840,0.09506564056133997
Ohsumed,191,validation,5,TextING,0.0018551349639892578,93,650,0.07515319690137588
Ohsumed,191,validation,5,MPAD,0.0008885860443115234,94,840,0.09506564056133997
Ohsumed,191,validation,5,TextING,0.0018572807312011719,93,650,0.07515319690137588
Ohsumed,191,validation,5,MPAD,0.0008845329284667969,94,840,0.09506564056133997
Ohsumed,191,validation,5,TextING,0.0018622875213623047,93,650,0.07515319690137588
Ohsumed,581,test,2,MPAD,0.0002493858337402344,65,217,0.05136094674556213
Ohsumed,581,test,2,TextING,0.00023651123046875,64,89,0.021728515625
Ohsumed,581,test,2,MPAD,0.00020575523376464844,65,217,0.05136094674556213
Ohsumed,581,test,2,TextING,0.0002243518829345703,64,89,0.021728515625
Ohsumed,581,test,2,MPAD,0.000202178955078125,65,217,0.05136094674556213
Ohsumed,581,test,2,TextING,0.00022268295288085938,64,89,0.021728515625
Ohsumed,581,test,3,MPAD,0.00026726722717285156,65,307,0.07266272189349113
Ohsumed,581,test,3,TextING,0.00037217140197753906,64,179,0.043701171875
Ohsumed,581,test,3,MPAD,0.00027108192443847656,65,307,0.07266272189349113
Ohsumed,581,test,3,TextING,0.00037789344787597656,64,179,0.043701171875
Ohsumed,581,test,3,MPAD,0.0002727508544921875,65,307,0.07266272189349113
Ohsumed,581,test,3,TextING,0.00037217140197753906,64,179,0.043701171875
Ohsumed,581,test,4,MPAD,0.00033593177795410156,65,396,0.09372781065088757
Ohsumed,581,test,4,TextING,0.0005726814270019531,64,267,0.065185546875
Ohsumed,581,test,4,MPAD,0.0003383159637451172,65,396,0.09372781065088757
Ohsumed,581,test,4,TextING,0.0005712509155273438,64,267,0.065185546875
Ohsumed,581,test,4,MPAD,0.0003361701965332031,65,396,0.09372781065088757
Ohsumed,581,test,4,TextING,0.0005741119384765625,64,267,0.065185546875
Ohsumed,581,test,5,MPAD,0.0004036426544189453,65,479,0.11337278106508876
Ohsumed,581,test,5,TextING,0.0008406639099121094,64,345,0.084228515625
Ohsumed,581,test,5,MPAD,0.00040078163146972656,65,479,0.11337278106508876
Ohsumed,581,test,5,TextING,0.0008311271667480469,64,345,0.084228515625
Ohsumed,581,test,5,MPAD,0.0004010200500488281,65,479,0.11337278106508876
Ohsumed,581,test,5,TextING,0.0008318424224853516,64,345,0.084228515625
Ohsumed,103,test,2,MPAD,0.0004048347473144531,100,359,0.0359
Ohsumed,103,test,2,TextING,0.0004105567932128906,99,161,0.016426895214774
Ohsumed,103,test,2,MPAD,0.0003650188446044922,100,359,0.0359
Ohsumed,103,test,2,TextING,0.0004029273986816406,99,161,0.016426895214774
Ohsumed,103,test,2,MPAD,0.00036072731018066406,100,359,0.0359
Ohsumed,103,test,2,TextING,0.0004024505615234375,99,161,0.016426895214774
Ohsumed,103,test,3,MPAD,0.0004885196685791016,100,524,0.0524
Ohsumed,103,test,3,TextING,0.0006928443908691406,99,325,0.03315988164473013
Ohsumed,103,test,3,MPAD,0.0004949569702148438,100,524,0.0524
Ohsumed,103,test,3,TextING,0.0007054805755615234,99,325,0.03315988164473013
Ohsumed,103,test,3,MPAD,0.0004954338073730469,100,524,0.0524
Ohsumed,103,test,3,TextING,0.0006926059722900391,99,325,0.03315988164473013
Ohsumed,103,test,4,MPAD,0.0006229877471923828,100,682,0.0682
Ohsumed,103,test,4,TextING,0.0011074542999267578,99,482,0.0491786552392613
Ohsumed,103,test,4,MPAD,0.0006270408630371094,100,682,0.0682
Ohsumed,103,test,4,TextING,0.0011038780212402344,99,482,0.0491786552392613
Ohsumed,103,test,4,MPAD,0.0006208419799804688,100,682,0.0682
Ohsumed,103,test,4,TextING,0.0011017322540283203,99,482,0.0491786552392613
Ohsumed,103,test,5,MPAD,0.0007588863372802734,100,836,0.0836
Ohsumed,103,test,5,TextING,0.0016298294067382812,99,634,0.06468727680848893
Ohsumed,103,test,5,MPAD,0.0007581710815429688,100,836,0.0836
Ohsumed,103,test,5,TextING,0.0016171932220458984,99,634,0.06468727680848893
Ohsumed,103,test,5,MPAD,0.0007631778717041016,100,836,0.0836
Ohsumed,103,test,5,TextING,0.0016238689422607422,99,634,0.06468727680848893
Ohsumed,3708,test,2,MPAD,0.000530242919921875,109,406,0.034172207726622335
Ohsumed,3708,test,2,TextING,0.0005359649658203125,108,190,0.016289437585733882
Ohsumed,3708,test,2,MPAD,0.00047850608825683594,109,406,0.034172207726622335
Ohsumed,3708,test,2,TextING,0.0005230903625488281,108,190,0.016289437585733882
Ohsumed,3708,test,2,MPAD,0.00047206878662109375,109,406,0.034172207726622335
Ohsumed,3708,test,2,TextING,0.0005228519439697266,108,190,0.016289437585733882
Ohsumed,3708,test,3,MPAD,0.0006375312805175781,109,602,0.05066913559464691
Ohsumed,3708,test,3,TextING,0.0008955001831054688,108,386,0.03309327846364883
Ohsumed,3708,test,3,MPAD,0.0006377696990966797,109,602,0.05066913559464691
Ohsumed,3708,test,3,TextING,0.0009062290191650391,108,386,0.03309327846364883
Ohsumed,3708,test,3,MPAD,0.0006396770477294922,109,602,0.05066913559464691
Ohsumed,3708,test,3,TextING,0.0008952617645263672,108,386,0.03309327846364883
Ohsumed,3708,test,4,MPAD,0.0008158683776855469,109,785,0.06607187947142497
Ohsumed,3708,test,4,TextING,0.0014371871948242188,108,567,0.04861111111111111
Ohsumed,3708,test,4,MPAD,0.0008213520050048828,109,785,0.06607187947142497
Ohsumed,3708,test,4,TextING,0.0014188289642333984,108,567,0.04861111111111111
Ohsumed,3708,test,4,MPAD,0.0008165836334228516,109,785,0.06607187947142497
Ohsumed,3708,test,4,TextING,0.0014247894287109375,108,567,0.04861111111111111
Ohsumed,3708,test,5,MPAD,0.0009891986846923828,109,959,0.08071711135426311
Ohsumed,3708,test,5,TextING,0.0021278858184814453,108,741,0.06352880658436214
Ohsumed,3708,test,5,MPAD,0.0009827613830566406,109,959,0.08071711135426311
Ohsumed,3708,test,5,TextING,0.0021047592163085938,108,741,0.06352880658436214
Ohsumed,3708,test,5,MPAD,0.000990152359008789,109,959,0.08071711135426311
Ohsumed,3708,test,5,TextING,0.002111673355102539,108,741,0.06352880658436214
Ohsumed,1535,test,2,MPAD,0.0006110668182373047,144,524,0.025270061728395063
Ohsumed,1535,test,2,TextING,0.0006225109100341797,143,238,0.01163871093941024
Ohsumed,1535,test,2,MPAD,0.0005462169647216797,144,524,0.025270061728395063
Ohsumed,1535,test,2,TextING,0.00060272216796875,143,238,0.01163871093941024
Ohsumed,1535,test,2,MPAD,0.0005407333374023438,144,524,0.025270061728395063
Ohsumed,1535,test,2,TextING,0.0006017684936523438,143,238,0.01163871093941024
Ohsumed,1535,test,3,MPAD,0.0007488727569580078,144,770,0.037133487654320986
Ohsumed,1535,test,3,TextING,0.0010607242584228516,143,484,0.023668639053254437
Ohsumed,1535,test,3,MPAD,0.0007548332214355469,144,770,0.037133487654320986
Ohsumed,1535,test,3,TextING,0.0010552406311035156,143,484,0.023668639053254437
Ohsumed,1535,test,3,MPAD,0.0007541179656982422,144,770,0.037133487654320986
Ohsumed,1535,test,3,TextING,0.0010538101196289062,143,484,0.023668639053254437
Ohsumed,1535,test,4,MPAD,0.0009636878967285156,144,1017,0.04904513888888889
Ohsumed,1535,test,4,TextING,0.001711130142211914,143,729,0.03564966502029439
Ohsumed,1535,test,4,MPAD,0.0009524822235107422,144,1017,0.04904513888888889
Ohsumed,1535,test,4,TextING,0.0017046928405761719,143,729,0.03564966502029439
Ohsumed,1535,test,4,MPAD,0.0009510517120361328,144,1017,0.04904513888888889
Ohsumed,1535,test,4,TextING,0.001699686050415039,143,729,0.03564966502029439
Ohsumed,1535,test,5,MPAD,0.0011532306671142578,144,1264,0.06095679012345679
Ohsumed,1535,test,5,TextING,0.002508878707885742,143,974,0.04763069098733434
Ohsumed,1535,test,5,MPAD,0.0011565685272216797,144,1264,0.06095679012345679
Ohsumed,1535,test,5,TextING,0.0024988651275634766,143,974,0.04763069098733434
Ohsumed,1535,test,5,MPAD,0.0011589527130126953,144,1264,0.06095679012345679
Ohsumed,1535,test,5,TextING,0.0025000572204589844,143,974,0.04763069098733434
Ohsumed,1451,test,2,MPAD,0.00026035308837890625,68,221,0.04779411764705882
Ohsumed,1451,test,2,TextING,0.0002269744873046875,67,87,0.019380708398306974
Ohsumed,1451,test,2,MPAD,0.00019860267639160156,68,221,0.04779411764705882
Ohsumed,1451,test,2,TextING,0.00021457672119140625,67,87,0.019380708398306974
Ohsumed,1451,test,2,MPAD,0.0001952648162841797,68,221,0.04779411764705882
Ohsumed,1451,test,2,TextING,0.00021147727966308594,67,87,0.019380708398306974
Ohsumed,1451,test,3,MPAD,0.00025534629821777344,68,308,0.06660899653979238
Ohsumed,1451,test,3,TextING,0.0003516674041748047,67,173,0.038538650033415014
Ohsumed,1451,test,3,MPAD,0.0002579689025878906,68,308,0.06660899653979238
Ohsumed,1451,test,3,TextING,0.00035190582275390625,67,173,0.038538650033415014
Ohsumed,1451,test,3,MPAD,0.00025963783264160156,68,308,0.06660899653979238
Ohsumed,1451,test,3,TextING,0.0003509521484375,67,173,0.038538650033415014
Ohsumed,1451,test,4,MPAD,0.0003218650817871094,68,392,0.0847750865051903
Ohsumed,1451,test,4,TextING,0.0005390644073486328,67,257,0.057251058142125194
Ohsumed,1451,test,4,MPAD,0.00032210350036621094,68,392,0.0847750865051903
Ohsumed,1451,test,4,TextING,0.000545501708984375,67,257,0.057251058142125194
Ohsumed,1451,test,4,MPAD,0.00032210350036621094,68,392,0.0847750865051903
Ohsumed,1451,test,4,TextING,0.0005395412445068359,67,257,0.057251058142125194
Ohsumed,1451,test,5,MPAD,0.0003800392150878906,68,475,0.1027249134948097
Ohsumed,1451,test,5,TextING,0.0007817745208740234,67,340,0.07574069948763644
Ohsumed,1451,test,5,MPAD,0.0003814697265625,68,475,0.1027249134948097
Ohsumed,1451,test,5,TextING,0.0007777214050292969,67,340,0.07574069948763644
Ohsumed,1451,test,5,MPAD,0.00038623809814453125,68,475,0.1027249134948097
Ohsumed,1451,test,5,TextING,0.0007784366607666016,67,340,0.07574069948763644
Ohsumed,1558,test,2,MPAD,0.0005879402160644531,140,517,0.026377551020408164
Ohsumed,1558,test,2,TextING,0.000614166259765625,139,238,0.012318202991563583
Ohsumed,1558,test,2,MPAD,0.0005412101745605469,140,517,0.026377551020408164
Ohsumed,1558,test,2,TextING,0.0006070137023925781,139,238,0.012318202991563583
Ohsumed,1558,test,2,MPAD,0.0005395412445068359,140,517,0.026377551020408164
Ohsumed,1558,test,2,TextING,0.0006253719329833984,139,238,0.012318202991563583
Ohsumed,1558,test,3,MPAD,0.0007491111755371094,140,767,0.03913265306122449
Ohsumed,1558,test,3,TextING,0.0010569095611572266,139,488,0.02525749184824802
Ohsumed,1558,test,3,MPAD,0.0007524490356445312,140,767,0.03913265306122449
Ohsumed,1558,test,3,TextING,0.0010540485382080078,139,488,0.02525749184824802
Ohsumed,1558,test,3,MPAD,0.0007481575012207031,140,767,0.03913265306122449
Ohsumed,1558,test,3,TextING,0.0010483264923095703,139,488,0.02525749184824802
Ohsumed,1558,test,4,MPAD,0.0009379386901855469,140,1016,0.05183673469387755
Ohsumed,1558,test,4,TextING,0.0016927719116210938,139,735,0.038041509238652245
Ohsumed,1558,test,4,MPAD,0.0009431838989257812,140,1016,0.05183673469387755
Ohsumed,1558,test,4,TextING,0.0016798973083496094,139,735,0.038041509238652245
Ohsumed,1558,test,4,MPAD,0.0009541511535644531,140,1016,0.05183673469387755
Ohsumed,1558,test,4,TextING,0.0016713142395019531,139,735,0.038041509238652245
Ohsumed,1558,test,5,MPAD,0.0011332035064697266,140,1261,0.06433673469387755
Ohsumed,1558,test,5,TextING,0.0026314258575439453,139,978,0.050618498007349515
Ohsumed,1558,test,5,MPAD,0.0011470317840576172,140,1261,0.06433673469387755
Ohsumed,1558,test,5,TextING,0.002458810806274414,139,978,0.050618498007349515
Ohsumed,1558,test,5,MPAD,0.0011420249938964844,140,1261,0.06433673469387755
Ohsumed,1558,test,5,TextING,0.0024492740631103516,139,978,0.050618498007349515
SST-2,1111,test,2,MPAD,0.0001308917999267578,24,68,0.11805555555555555
SST-2,1111,test,2,TextING,8.392333984375e-05,23,22,0.04158790170132325
SST-2,1111,test,2,MPAD,6.914138793945312e-05,24,68,0.11805555555555555
SST-2,1111,test,2,TextING,7.319450378417969e-05,23,22,0.04158790170132325
SST-2,1111,test,2,MPAD,6.67572021484375e-05,24,68,0.11805555555555555
SST-2,1111,test,2,TextING,7.152557373046875e-05,23,22,0.04158790170132325
SST-2,1111,test,3,MPAD,8.273124694824219e-05,24,89,0.1545138888888889
SST-2,1111,test,3,TextING,0.00010514259338378906,23,43,0.08128544423440454
SST-2,1111,test,3,MPAD,8.296966552734375e-05,24,89,0.1545138888888889
SST-2,1111,test,3,TextING,0.00010180473327636719,23,43,0.08128544423440454
SST-2,1111,test,3,MPAD,8.130073547363281e-05,24,89,0.1545138888888889
SST-2,1111,test,3,TextING,0.00010085105895996094,23,43,0.08128544423440454
SST-2,1111,test,4,MPAD,9.775161743164062e-05,24,109,0.1892361111111111
SST-2,1111,test,4,TextING,0.00014257431030273438,23,63,0.11909262759924386
SST-2,1111,test,4,MPAD,9.846687316894531e-05,24,109,0.1892361111111111
SST-2,1111,test,4,TextING,0.00014019012451171875,23,63,0.11909262759924386
SST-2,1111,test,4,MPAD,9.632110595703125e-05,24,109,0.1892361111111111
SST-2,1111,test,4,TextING,0.00013875961303710938,23,63,0.11909262759924386
SST-2,1111,test,5,MPAD,0.00011086463928222656,24,128,0.2222222222222222
SST-2,1111,test,5,TextING,0.0001895427703857422,23,82,0.15500945179584122
SST-2,1111,test,5,MPAD,0.00011110305786132812,24,128,0.2222222222222222
SST-2,1111,test,5,TextING,0.00018787384033203125,23,82,0.15500945179584122
SST-2,1111,test,5,MPAD,0.0001220703125,24,128,0.2222222222222222
SST-2,1111,test,5,TextING,0.00018787384033203125,23,82,0.15500945179584122
SST-2,619,test,2,MPAD,6.175041198730469e-05,9,23,0.2839506172839506
SST-2,619,test,2,TextING,4.696846008300781e-05,8,7,0.109375
SST-2,619,test,2,MPAD,4.0531158447265625e-05,9,23,0.2839506172839506
SST-2,619,test,2,TextING,4.076957702636719e-05,8,7,0.109375
SST-2,619,test,2,MPAD,3.910064697265625e-05,9,23,0.2839506172839506
SST-2,619,test,2,TextING,4.00543212890625e-05,8,7,0.109375
SST-2,619,test,3,MPAD,4.482269287109375e-05,9,29,0.35802469135802467
SST-2,619,test,3,TextING,4.9114227294921875e-05,8,13,0.203125
SST-2,619,test,3,MPAD,4.506111145019531e-05,9,29,0.35802469135802467
SST-2,619,test,3,TextING,4.744529724121094e-05,8,13,0.203125
SST-2,619,test,3,MPAD,4.3392181396484375e-05,9,29,0.35802469135802467
SST-2,619,test,3,TextING,4.649162292480469e-05,8,13,0.203125
SST-2,619,test,4,MPAD,4.8160552978515625e-05,9,34,0.41975308641975306
SST-2,619,test,4,TextING,5.602836608886719e-05,8,18,0.28125
SST-2,619,test,4,MPAD,4.744529724121094e-05,9,34,0.41975308641975306
SST-2,619,test,4,TextING,5.364418029785156e-05,8,18,0.28125
SST-2,619,test,4,MPAD,4.76837158203125e-05,9,34,0.41975308641975306
SST-2,619,test,4,TextING,5.340576171875e-05,8,18,0.28125
SST-2,619,test,5,MPAD,5.173683166503906e-05,9,38,0.4691358024691358
SST-2,619,test,5,TextING,6.127357482910156e-05,8,22,0.34375
SST-2,619,test,5,MPAD,5.1975250244140625e-05,9,38,0.4691358024691358
SST-2,619,test,5,TextING,6.031990051269531e-05,8,22,0.34375
SST-2,619,test,5,MPAD,5.125999450683594e-05,9,38,0.4691358024691358
SST-2,619,test,5,TextING,6.103515625e-05,8,22,0.34375
R8,1414,test,2,MPAD,0.0001957416534423828,45,158,0.07802469135802469
R8,1414,test,2,TextING,0.00020623207092285156,44,70,0.03615702479338843
R8,1414,test,2,MPAD,0.00017762184143066406,45,158,0.07802469135802469
R8,1414,test,2,TextING,0.000194549560546875,44,70,0.03615702479338843
R8,1414,test,2,MPAD,0.00017499923706054688,45,158,0.07802469135802469
R8,1414,test,2,TextING,0.0001919269561767578,44,70,0.03615702479338843
