split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
test,420,117,89856,1855,267120,356976
test,421,91,69888,1122,161568,231456
test,422,124,95232,2084,300096,395328
test,423,96,73728,1249,179856,253584
test,424,153,117504,3144,452736,570240
test,425,80,61440,867,124848,186288
test,426,114,87552,1761,253584,341136
test,427,98,75264,1302,187488,262752
test,428,121,92928,1984,285696,378624
test,429,89,68352,1074,154656,223008
test,430,125,96000,2117,304848,400848
test,431,94,72192,1198,172512,244704
test,432,157,120576,3340,480960,601536
test,433,167,128256,3779,544176,672432
test,434,144,110592,2810,404640,515232
test,435,115,88320,1792,258048,346368
test,436,136,104448,2506,360864,465312
test,437,181,139008,3976,572544,711552
test,438,163,125184,3600,518400,643584
test,439,137,105216,2543,366192,471408
test,440,219,168192,5420,780480,948672
test,441,167,128256,3779,544176,672432
test,442,130,99840,2290,329760,429600
test,443,140,107520,2656,382464,489984
test,444,61,46848,505,72720,119568
test,445,170,130560,3916,563904,694464
test,446,185,142080,4637,667728,809808
test,447,135,103680,2470,355680,459360
test,448,161,123648,3512,505728,629376
test,449,148,113664,2968,427392,541056
test,450,191,146688,4943,711792,858480
test,451,170,130560,3916,563904,694464
test,452,179,137472,4341,625104,762576
test,453,172,132096,4009,577296,709392
test,454,124,95232,2084,300096,395328
test,455,127,97536,2186,314784,412320
test,456,186,142848,4688,675072,817920
test,457,196,150528,5205,749520,900048
test,458,160,122880,3469,499536,622416
test,459,118,90624,1887,271728,362352
test,460,150,115200,3049,439056,554256
test,461,164,125952,3644,524736,650688
test,462,131,100608,2325,334800,435408
test,463,127,97536,2186,314784,412320
test,464,73,56064,722,103968,160032
test,465,156,119808,3298,474912,594720
test,466,78,59904,825,118800,178704
test,467,189,145152,4840,696960,842112
test,468,172,132096,4009,577296,709392
test,469,123,94464,2050,295200,389664
test,470,116,89088,1824,262656,351744
test,471,133,102144,2397,345168,447312
test,472,87,66816,1026,147744,214560
test,473,170,130560,3916,563904,694464
test,474,135,103680,2470,355680,459360
test,475,229,175872,5981,861264,1037136
test,476,84,64512,956,137664,202176
test,477,181,139008,4439,639216,778224
test,478,72,55296,703,101232,156528
test,479,92,70656,1147,165168,235824
test,480,157,120576,3340,480960,601536
test,481,188,144384,4789,689616,834000
test,482,148,113664,2968,427392,541056
test,483,68,52224,627,90288,142512
test,484,164,125952,3644,524736,650688
test,485,79,60672,846,121824,182496
test,486,83,63744,934,134496,198240
test,487,142,109056,2732,393408,502464
test,488,193,148224,5047,726768,874992
test,489,162,124416,3520,506880,631296
test,490,120,92160,1951,280944,373104
test,491,179,137472,4341,625104,762576
test,492,131,100608,2325,334800,435408
test,493,136,104448,2506,360864,465312
test,494,75,57600,762,109728,167328
test,495,108,82944,1581,227664,310608
test,496,138,105984,2581,371664,477648
test,497,209,160512,5403,778032,938544
test,498,142,109056,2732,393408,502464
test,499,157,120576,3340,480960,601536
test,500,74,56832,742,106848,163680
test,501,113,86784,1730,249120,335904
test,502,109,83712,1610,231840,315552
test,503,103,79104,1438,207072,286176
test,504,101,77568,1382,199008,276576
test,505,166,127488,3734,537696,665184
test,506,111,85248,1670,240480,325728
test,507,156,119808,3298,474912,594720
test,508,197,151296,5258,757152,908448
test,509,256,196608,7516,1082304,1278912
test,510,112,86016,1700,244800,330816
test,511,104,79872,1466,211104,290976
test,512,125,96000,2117,304848,400848
test,513,161,123648,3512,505728,629376
test,514,73,56064,722,103968,160032
test,515,132,101376,2361,339984,441360
test,516,109,83712,1610,231840,315552
test,517,112,86016,1700,244800,330816
test,518,176,135168,4197,604368,739536
test,519,130,99840,2290,329760,429600
test,520,77,59136,804,115776,174912
test,521,80,61440,867,124848,186288
test,522,81,62208,889,128016,190224
test,523,169,129792,3870,557280,687072
test,524,230,176640,7000,1008000,1184640
test,525,118,90624,1887,271728,362352
test,526,212,162816,5060,728640,891456
test,527,170,130560,3916,563904,694464
test,528,45,34560,275,39600,74160
test,529,40,30720,217,31248,61968
test,530,200,153600,5420,780480,934080
test,531,121,92928,1984,285696,378624
test,532,74,56832,742,106848,163680
test,533,104,79872,1466,211104,290976
test,534,169,129792,3870,557280,687072
test,535,233,178944,6785,977040,1155984
test,536,77,59136,804,115776,174912
test,537,88,67584,1050,151200,218784
test,538,156,119808,3298,474912,594720
test,539,151,115968,3090,444960,560928
test,540,128,98304,2220,319680,417984
test,541,93,71424,1172,168768,240192
test,542,126,96768,2151,309744,406512
test,543,134,102912,2433,350352,453264
test,544,80,61440,867,124848,186288
test,545,168,129024,3824,550656,679680
test,546,125,96000,2117,304848,400848
test,547,149,114432,3008,433152,547584
test,548,195,149760,4803,691632,841392
test,549,93,71424,1172,168768,240192
test,550,117,89856,1855,267120,356976
test,551,144,110592,2810,404640,515232
test,552,102,78336,1410,203040,281376
test,553,90,69120,1098,158112,227232
test,554,111,85248,1670,240480,325728
test,555,76,58368,783,112752,171120
test,556,112,86016,1700,244800,330816
test,557,190,145920,4891,704304,850224
test,558,198,152064,5312,764928,916992
test,559,133,102144,2397,345168,447312
test,560,189,145152,4840,696960,842112
test,561,120,92160,1951,280944,373104
test,562,86,66048,1002,144288,210336
test,563,223,171264,6738,970272,1141536
test,564,134,102912,2433,350352,453264
test,565,145,111360,2849,410256,521616
test,566,216,165888,5580,803520,969408
test,567,184,141312,4587,660528,801840
test,568,146,112128,2888,415872,528000
test,569,104,79872,1466,211104,290976
test,570,118,90624,1887,271728,362352
test,571,126,96768,2151,309744,406512
test,572,126,96768,2151,309744,406512
test,573,140,107520,2656,382464,489984
test,574,70,53760,664,95616,149376
test,575,108,82944,1581,227664,310608
test,576,195,149760,5152,741888,891648
test,577,76,58368,783,112752,171120
test,578,123,94464,2050,295200,389664
test,579,95,72960,1223,176112,249072
test,580,167,128256,3779,544176,672432
test,581,83,63744,934,134496,198240
test,582,150,115200,3049,439056,554256
test,583,107,82176,1552,223488,305664
test,584,254,195072,7555,1087920,1282992
test,585,188,144384,4789,689616,834000
test,586,136,104448,2506,360864,465312
test,587,96,73728,1249,179856,253584
test,588,52,39936,367,52848,92784
test,589,165,126720,3689,531216,657936
test,590,166,127488,3734,537696,665184
test,591,122,93696,2017,290448,384144
test,592,152,116736,3131,450864,567600
test,593,157,120576,3340,480960,601536
test,594,153,117504,3172,456768,574272
test,595,115,88320,1792,258048,346368
test,596,249,191232,8097,1165968,1357200
test,597,148,113664,2968,427392,541056
test,598,66,50688,591,85104,135792
test,599,115,88320,1792,258048,346368
test,600,78,59904,825,118800,178704
test,601,130,99840,2290,329760,429600
test,602,107,82176,1552,223488,305664
test,603,106,81408,1523,219312,300720
test,604,167,128256,3779,544176,672432
test,605,197,151296,5258,757152,908448
test,606,204,156672,5598,806112,962784
test,607,169,129792,3870,557280,687072
test,608,136,104448,2506,360864,465312
test,609,78,59904,825,118800,178704
test,610,141,108288,2694,387936,496224
test,611,157,120576,3340,480960,601536
test,612,162,124416,3556,512064,636480
test,613,239,183552,7739,1114416,1297968
test,614,210,161280,5975,860400,1021680
test,615,172,132096,4009,577296,709392
test,616,78,59904,825,118800,178704
test,617,84,64512,956,137664,202176
test,618,131,100608,2325,334800,435408
test,619,149,114432,3008,433152,547584
test,620,105,80640,1494,215136,295776
test,621,160,122880,3469,499536,622416
test,622,194,148992,5100,734400,883392
test,623,188,144384,4789,689616,834000
test,624,68,52224,627,90288,142512
test,625,162,124416,3556,512064,636480
test,626,165,126720,3689,531216,657936
test,627,97,74496,1275,183600,258096
test,628,116,89088,1823,262512,351600
test,629,113,86784,1730,249120,335904
test,630,180,138240,4390,632160,770400
test,631,199,152832,5366,772704,925536
test,632,105,80640,1494,215136,295776
test,633,193,148224,5047,726768,874992
test,634,140,107520,2656,382464,489984
test,635,135,103680,2470,355680,459360
test,636,156,119808,3298,474912,594720
test,637,168,129024,3824,550656,679680
test,638,159,122112,3426,493344,615456
test,639,124,95232,2084,300096,395328
test,640,143,109824,2771,399024,508848
test,641,189,145152,4840,696960,842112
test,642,67,51456,609,87696,139152
test,643,127,97536,2186,314784,412320
test,644,161,123648,3512,505728,629376
test,645,149,114432,3008,433152,547584
test,646,227,174336,6626,954144,1128480
test,647,62,47616,521,75024,122640
test,648,167,128256,3779,544176,672432
test,649,50,38400,339,48816,87216
test,650,78,59904,825,118800,178704
test,651,198,152064,5312,764928,916992
test,652,139,106752,2618,376992,483744
test,653,109,83712,1610,231840,315552
test,654,106,81408,1523,219312,300720
test,655,180,138240,4390,632160,770400
test,656,165,126720,3689,531216,657936
test,657,159,122112,3426,493344,615456
test,658,156,119808,3298,474912,594720
test,659,113,86784,1730,249120,335904
test,660,157,120576,3340,480960,601536
test,661,161,123648,3512,505728,629376
test,662,160,122880,3469,499536,622416
test,663,162,124416,3556,512064,636480
test,664,131,100608,2325,334800,435408
test,665,142,109056,2732,393408,502464
test,666,179,137472,4341,625104,762576
test,667,118,90624,1887,271728,362352
test,668,226,173568,6086,876384,1049952
test,669,104,79872,1466,211104,290976
test,670,143,109824,2771,399024,508848
test,671,143,109824,2771,399024,508848
test,672,179,137472,4341,625104,762576
test,673,156,119808,3298,474912,594720
test,674,140,107520,2656,382464,489984
test,675,117,89856,1855,267120,356976
test,676,120,92160,1951,280944,373104
test,677,96,73728,1249,179856,253584
test,678,192,147456,4995,719280,866736
test,679,100,76800,1355,195120,271920
test,680,80,61440,867,124848,186288
test,681,127,97536,2186,314784,412320
test,682,177,135936,4245,611280,747216
test,683,167,128256,3779,544176,672432
test,684,142,109056,2732,393408,502464
test,685,226,173568,5820,838080,1011648
test,686,118,90624,1887,271728,362352
test,687,127,97536,2186,314784,412320
test,688,94,72192,1198,172512,244704
test,689,112,86016,1700,244800,330816
test,690,191,146688,4943,711792,858480
test,691,115,88320,1792,258048,346368
test,692,178,136704,4293,618192,754896
test,693,146,112128,2888,415872,528000
test,694,111,85248,1670,240480,325728
test,695,162,124416,3556,512064,636480
test,696,168,129024,3824,550656,679680
test,697,137,105216,2543,366192,471408
test,698,188,144384,4789,689616,834000
test,699,142,109056,2732,393408,502464
test,700,147,112896,2928,421632,534528
test,701,119,91392,1919,276336,367728
test,702,139,106752,2618,376992,483744
test,703,130,99840,2290,329760,429600
test,704,189,145152,4840,696960,842112
test,705,136,104448,2506,360864,465312
test,706,159,122112,3426,493344,615456
test,707,80,61440,867,124848,186288
test,708,94,72192,1198,172512,244704
test,709,123,94464,2050,295200,389664
test,710,117,89856,1855,267120,356976
test,711,81,62208,889,128016,190224
test,712,180,138240,4390,632160,770400
test,713,58,44544,456,65664,110208
test,714,165,126720,3689,531216,657936
test,715,61,46848,505,72720,119568
test,716,122,93696,2017,290448,384144
test,717,61,46848,505,72720,119568
test,718,82,62976,911,131184,194160
test,719,58,44544,456,65664,110208
test,720,94,72192,1198,172512,244704
test,721,145,111360,2849,410256,521616
test,722,80,61440,867,124848,186288
test,723,134,102912,2433,350352,453264
test,724,181,139008,4439,639216,778224
test,725,148,113664,2968,427392,541056
test,726,170,130560,3916,563904,694464
test,727,151,115968,3090,444960,560928
test,728,83,63744,934,134496,198240
test,729,151,115968,3090,444960,560928
test,730,195,149760,5152,741888,891648
test,731,133,102144,2397,345168,447312
test,732,180,138240,4323,622512,760752
test,733,123,94464,2050,295200,389664
test,734,111,85248,1670,240480,325728
test,735,65,49920,573,82512,132432
test,736,57,43776,441,63504,107280
test,737,146,112128,2888,415872,528000
test,738,79,60672,846,121824,182496
test,739,193,148224,5047,726768,874992
test,740,70,53760,664,95616,149376
test,741,205,157440,5612,808128,965568
test,742,191,146688,4943,711792,858480
test,743,105,80640,1494,215136,295776
test,744,77,59136,804,115776,174912
test,745,152,116736,3131,450864,567600
test,746,83,63744,934,134496,198240
test,747,102,78336,1410,203040,281376
test,748,135,103680,2470,355680,459360
test,749,101,77568,1382,199008,276576
test,750,273,209664,8399,1209456,1419120
test,751,180,138240,4390,632160,770400
test,752,129,99072,2255,324720,423792
test,753,125,96000,2117,304848,400848
test,754,91,69888,1122,161568,231456
test,755,207,158976,5806,836064,995040
test,756,113,86784,1730,249120,335904
test,757,141,108288,2694,387936,496224
test,758,105,80640,1494,215136,295776
test,759,82,62976,911,131184,194160
test,760,146,112128,2888,415872,528000
test,761,95,72960,1223,176112,249072
test,762,131,100608,2325,334800,435408
test,763,140,107520,2656,382464,489984
test,764,181,139008,4439,639216,778224
test,765,129,99072,2255,324720,423792
test,766,109,83712,1610,231840,315552
test,767,62,47616,521,75024,122640
test,768,60,46080,488,70272,116352
test,769,120,92160,1951,280944,373104
test,770,111,85248,1670,240480,325728
test,771,100,76800,1355,195120,271920
test,772,164,125952,3644,524736,650688
test,773,172,132096,4009,577296,709392
test,774,135,103680,2470,355680,459360
test,775,71,54528,683,98352,152880
test,776,84,64512,956,137664,202176
test,777,132,101376,2361,339984,441360
test,778,125,96000,2117,304848,400848
test,779,61,46848,505,72720,119568
test,780,172,132096,4009,577296,709392
test,781,229,175872,6649,957456,1133328
test,782,157,120576,3340,480960,601536
test,783,57,43776,441,63504,107280
test,784,167,128256,3779,544176,672432
test,785,164,125952,3644,524736,650688
test,786,106,81408,1523,219312,300720
test,787,109,83712,1610,231840,315552
test,788,169,129792,3870,557280,687072
test,789,129,99072,2255,324720,423792
test,790,115,88320,1792,258048,346368
test,791,70,53760,664,95616,149376
test,792,127,97536,2186,314784,412320
test,793,143,109824,2771,399024,508848
test,794,171,131328,3962,570528,701856
test,795,47,36096,300,43200,79296
test,796,108,82944,1581,227664,310608
test,797,93,71424,1172,168768,240192
test,798,129,99072,2255,324720,423792
test,799,98,75264,1302,187488,262752
test,800,93,71424,1172,168768,240192
test,801,235,180480,6037,869328,1049808
test,802,137,105216,2543,366192,471408
test,803,112,86016,1700,244800,330816
test,804,94,72192,1198,172512,244704
test,805,114,87552,1761,253584,341136
test,806,190,145920,4891,704304,850224
test,807,179,137472,4341,625104,762576
test,808,177,135936,4245,611280,747216
test,809,140,107520,2656,382464,489984
test,810,107,82176,1552,223488,305664
test,811,35,26880,166,23904,50784
test,812,70,53760,664,95616,149376
test,813,166,127488,3734,537696,665184
test,814,193,148224,5047,726768,874992
test,815,49,37632,326,46944,84576
test,816,126,96768,2151,309744,406512
test,817,67,51456,609,87696,139152
test,818,113,86784,1730,249120,335904
test,819,215,165120,6263,901872,1066992
test,820,188,144384,4789,689616,834000
test,821,84,64512,956,137664,202176
test,822,197,151296,4553,655632,806928
test,823,118,90624,1887,271728,362352
test,824,214,164352,6205,893520,1057872
test,825,161,123648,3512,505728,629376
test,826,163,125184,3600,518400,643584
test,827,166,127488,3734,537696,665184
test,828,156,119808,3298,474912,594720
test,829,81,62208,889,128016,190224
test,830,133,102144,2397,345168,447312
test,831,136,104448,2506,360864,465312
test,832,116,89088,1823,262512,351600
test,833,76,58368,783,112752,171120
test,834,57,43776,441,63504,107280
test,835,90,69120,1098,158112,227232
test,836,175,134400,4052,583488,717888
test,837,211,162048,5497,791568,953616
test,838,161,123648,3512,505728,629376
test,839,121,92928,1984,285696,378624
test,840,96,73728,1249,179856,253584
test,841,145,111360,2849,410256,521616
test,842,93,71424,1172,168768,240192
test,843,138,105984,2581,371664,477648
test,844,73,56064,722,103968,160032
test,845,60,46080,488,70272,116352
test,846,156,119808,3298,474912,594720
test,847,142,109056,2732,393408,502464
test,848,163,125184,3600,518400,643584
test,849,151,115968,3090,444960,560928
test,850,155,119040,3255,468720,587760
test,851,129,99072,2255,324720,423792
test,852,109,83712,1610,231840,315552
test,853,116,89088,1823,262512,351600
test,854,109,83712,1610,231840,315552
test,855,182,139776,4488,646272,786048
test,856,129,99072,2255,324720,423792
test,857,111,85248,1670,240480,325728
test,858,171,131328,3962,570528,701856
test,859,127,97536,2186,314784,412320
test,860,97,74496,1275,183600,258096
test,861,160,122880,3469,499536,622416
test,862,168,129024,3824,550656,679680
test,863,229,175872,6358,915552,1091424
test,864,80,61440,867,124848,186288
test,865,145,111360,2849,410256,521616
test,866,160,122880,3469,499536,622416
test,867,180,138240,4390,632160,770400
test,868,79,60672,846,121824,182496
test,869,172,132096,4009,577296,709392
test,870,97,74496,1275,183600,258096
test,871,80,61440,867,124848,186288
test,872,130,99840,2290,329760,429600
test,873,136,104448,2453,353232,457680
test,874,141,108288,2694,387936,496224
test,875,53,40704,381,54864,95568
test,876,190,145920,4891,704304,850224
test,877,78,59904,825,118800,178704
test,878,133,102144,2397,345168,447312
test,879,111,85248,1670,240480,325728
test,880,183,140544,4538,653472,794016
test,881,144,110592,2810,404640,515232
test,882,90,69120,1098,158112,227232
test,883,165,126720,3689,531216,657936
test,884,119,91392,1919,276336,367728
test,885,162,124416,3556,512064,636480
test,886,113,86784,1730,249120,335904
test,887,162,124416,3556,512064,636480
test,888,59,45312,472,67968,113280
test,889,177,135936,4245,611280,747216
test,890,83,63744,934,134496,198240
test,891,143,109824,2771,399024,508848
test,892,149,114432,3008,433152,547584
test,893,140,107520,2656,382464,489984
test,894,145,111360,2849,410256,521616
test,895,83,63744,934,134496,198240
test,896,101,77568,1382,199008,276576
test,897,152,116736,3131,450864,567600
test,898,82,62976,911,131184,194160
test,899,197,151296,5258,757152,908448
test,900,242,185856,7935,1142640,1328496
test,901,128,98304,2220,319680,417984
test,902,132,101376,2361,339984,441360
test,903,136,104448,2506,360864,465312
test,904,93,71424,1172,168768,240192
test,905,166,127488,3734,537696,665184
test,906,110,84480,1640,236160,320640
test,907,87,66816,1026,147744,214560
test,908,101,77568,1382,199008,276576
test,909,54,41472,395,56880,98352
test,910,142,109056,2732,393408,502464
test,911,113,86784,1730,249120,335904
test,912,129,99072,2255,324720,423792
test,913,117,89856,1855,267120,356976
test,914,138,105984,2581,371664,477648
test,915,152,116736,3131,450864,567600
test,916,146,112128,2888,415872,528000
test,917,61,46848,505,72720,119568
test,918,167,128256,3779,544176,672432
test,919,127,97536,2186,314784,412320
test,920,140,107520,2656,382464,489984
test,921,101,77568,1382,199008,276576
test,922,156,119808,3298,474912,594720
test,923,96,73728,1249,179856,253584
test,924,144,110592,2810,404640,515232
test,925,64,49152,555,79920,129072
test,926,150,115200,3049,439056,554256
test,927,164,125952,3644,524736,650688
test,928,135,103680,2470,355680,459360
test,929,80,61440,867,124848,186288
test,930,143,109824,2771,399024,508848
test,931,95,72960,1223,176112,249072
test,932,121,92928,1984,285696,378624
test,933,179,137472,4341,625104,762576
test,934,115,88320,1792,258048,346368
test,935,113,86784,1730,249120,335904
test,936,129,99072,2255,324720,423792
test,937,213,163584,5666,815904,979488
test,938,147,112896,2928,421632,534528
test,939,98,75264,1302,187488,262752
test,940,131,100608,2325,334800,435408
test,941,152,116736,3131,450864,567600
test,942,54,41472,395,56880,98352
test,943,149,114432,2929,421776,536208
test,944,158,121344,3383,487152,608496
test,945,136,104448,2506,360864,465312
test,946,88,67584,1050,151200,218784
test,947,133,102144,2397,345168,447312
test,948,138,105984,2581,371664,477648
test,949,127,97536,2186,314784,412320
test,950,108,82944,1581,227664,310608
test,951,143,109824,2771,399024,508848
test,952,218,167424,6439,927216,1094640
test,953,128,98304,2220,319680,417984
test,954,143,109824,2771,399024,508848
test,955,230,176640,7168,1032192,1208832
test,956,98,75264,1302,187488,262752
test,957,170,130560,3916,563904,694464
test,958,113,86784,1730,249120,335904
test,959,92,70656,1147,165168,235824
test,960,168,129024,3824,550656,679680
test,961,91,69888,1122,161568,231456
test,962,117,89856,1855,267120,356976
test,963,106,81408,1523,219312,300720
test,964,127,97536,2186,314784,412320
test,965,114,87552,1761,253584,341136
test,966,99,76032,1328,191232,267264
test,967,187,143616,4738,682272,825888
test,968,181,139008,4439,639216,778224
test,969,110,84480,1640,236160,320640
test,970,97,74496,1275,183600,258096
test,971,145,111360,2849,410256,521616
test,972,129,99072,2255,324720,423792
test,973,93,71424,1172,168768,240192
test,974,113,86784,1730,249120,335904
test,975,219,168192,6498,935712,1103904
test,976,130,99840,2290,329760,429600
test,977,95,72960,1223,176112,249072
test,978,203,155904,5584,804096,960000
test,979,203,155904,5584,804096,960000
test,980,121,92928,1984,285696,378624
test,981,134,102912,2433,350352,453264
test,982,172,132096,4009,577296,709392
test,983,133,102144,2397,345168,447312
test,984,167,128256,3779,544176,672432
test,985,48,36864,313,45072,81936
test,986,73,56064,722,103968,160032
test,987,148,113664,2968,427392,541056
test,988,145,111360,2849,410256,521616
test,989,218,167424,6439,927216,1094640
test,990,115,88320,1792,258048,346368
test,991,61,46848,505,72720,119568
test,992,115,88320,1792,258048,346368
test,993,185,142080,4637,667728,809808
test,994,135,103680,2470,355680,459360
test,995,77,59136,804,115776,174912
test,996,215,165120,5347,769968,935088
test,997,141,108288,2694,387936,496224
test,998,124,95232,2084,300096,395328
test,999,190,145920,4891,704304,850224
test,1000,141,108288,2694,387936,496224
test,1001,125,96000,2117,304848,400848
test,1002,95,72960,1223,176112,249072
test,1003,110,84480,1640,236160,320640
test,1004,166,127488,3734,537696,665184
test,1005,107,82176,1552,223488,305664
test,1006,86,66048,1002,144288,210336
test,1007,188,144384,4472,643968,788352
test,1008,121,92928,1984,285696,378624
test,1009,175,134400,4150,597600,732000
test,1010,118,90624,1887,271728,362352
test,1011,150,115200,3049,439056,554256
test,1012,155,119040,3255,468720,587760
test,1013,131,100608,2325,334800,435408
test,1014,148,113664,2968,427392,541056
test,1015,108,82944,1581,227664,310608
test,1016,105,80640,1494,215136,295776
test,1017,169,129792,3870,557280,687072
test,1018,90,69120,1098,158112,227232
test,1019,139,106752,2618,376992,483744
test,1020,151,115968,3090,444960,560928
test,1021,140,107520,2656,382464,489984
test,1022,71,54528,683,98352,152880
test,1023,88,67584,1050,151200,218784
test,1024,145,111360,2849,410256,521616
test,1025,154,118272,3214,462816,581088
test,1026,46,35328,287,41328,76656
test,1027,129,99072,2255,324720,423792
test,1028,144,110592,2810,404640,515232
test,1029,100,76800,1355,195120,271920
test,1030,98,75264,1302,187488,262752
test,1031,57,43776,441,63504,107280
test,1032,142,109056,2732,393408,502464
test,1033,138,105984,2581,371664,477648
test,1034,155,119040,3255,468720,587760
test,1035,123,94464,2050,295200,389664
test,1036,67,51456,609,87696,139152
test,1037,120,92160,1951,280944,373104
test,1038,121,92928,1984,285696,378624
test,1039,47,36096,300,43200,79296
test,1040,57,43776,441,63504,107280
test,1041,184,141312,4587,660528,801840
test,1042,115,88320,1792,258048,346368
test,1043,110,84480,1640,236160,320640
test,1044,165,126720,3689,531216,657936
test,1045,185,142080,4637,667728,809808
test,1046,196,150528,5205,749520,900048
test,1047,190,145920,4891,704304,850224
test,1048,140,107520,2656,382464,489984
test,1049,170,130560,3916,563904,694464
test,1050,119,91392,1919,276336,367728
test,1051,135,103680,2470,355680,459360
test,1052,103,79104,1438,207072,286176
test,1053,133,102144,2397,345168,447312
test,1054,197,151296,5258,757152,908448
test,1055,181,139008,4439,639216,778224
test,1056,132,101376,2361,339984,441360
test,1057,209,160512,5624,809856,970368
test,1058,66,50688,591,85104,135792
test,1059,77,59136,804,115776,174912
test,1060,91,69888,1122,161568,231456
test,1061,230,176640,6643,956592,1133232
test,1062,140,107520,2656,382464,489984
test,1063,219,168192,6333,911952,1080144
test,1064,105,80640,1494,215136,295776
test,1065,181,139008,4439,639216,778224
test,1066,126,96768,2151,309744,406512
test,1067,94,72192,1198,172512,244704
test,1068,106,81408,1523,219312,300720
test,1069,146,112128,2888,415872,528000
test,1070,156,119808,3298,474912,594720
test,1071,129,99072,2255,324720,423792
test,1072,154,118272,3214,462816,581088
test,1073,114,87552,1761,253584,341136
test,1074,148,113664,2968,427392,541056
test,1075,226,173568,6447,928368,1101936
test,1076,133,102144,2397,345168,447312
test,1077,186,142848,4688,675072,817920
test,1078,167,128256,3779,544176,672432
test,1079,269,206592,8619,1241136,1447728
test,1080,220,168960,6558,944352,1113312
test,1081,138,105984,2581,371664,477648
test,1082,96,73728,1249,179856,253584
test,1083,184,141312,4587,660528,801840
test,1084,162,124416,3556,512064,636480
test,1085,152,116736,3131,450864,567600
test,1086,142,109056,2732,393408,502464
test,1087,172,132096,4009,577296,709392
test,1088,147,112896,2928,421632,534528
test,1089,152,116736,3131,450864,567600
test,1090,50,38400,339,48816,87216
test,1091,160,122880,3469,499536,622416
test,1092,115,88320,1792,258048,346368
test,1093,57,43776,441,63504,107280
test,1094,141,108288,2694,387936,496224
test,1095,170,130560,3916,563904,694464
test,1096,188,144384,4428,637632,782016
test,1097,185,142080,4637,667728,809808
test,1098,173,132864,4055,583920,716784
test,1099,231,177408,6845,985680,1163088
test,1100,151,115968,3090,444960,560928
test,1101,162,124416,3556,512064,636480
test,1102,85,65280,979,140976,206256
test,1103,81,62208,889,128016,190224
test,1104,148,113664,2968,427392,541056
test,1105,210,161280,5685,818640,979920
test,1106,145,111360,2849,410256,521616
test,1107,221,169728,6618,952992,1122720
test,1108,124,95232,2084,300096,395328
test,1109,122,93696,2017,290448,384144
test,1110,161,123648,3512,505728,629376
test,1111,126,96768,2151,309744,406512
test,1112,112,86016,1700,244800,330816
test,1113,100,76800,1355,195120,271920
test,1114,184,141312,4587,660528,801840
test,1115,122,93696,2017,290448,384144
test,1116,160,122880,3469,499536,622416
test,1117,84,64512,956,137664,202176
test,1118,160,122880,3469,499536,622416
test,1119,113,86784,1730,249120,335904
test,1120,141,108288,2694,387936,496224
test,1121,128,98304,2220,319680,417984
test,1122,126,96768,2151,309744,406512
test,1123,62,47616,521,75024,122640
test,1124,129,99072,2255,324720,423792
test,1125,232,178176,7293,1050192,1228368
test,1126,123,94464,2050,295200,389664
test,1127,176,135168,4197,604368,739536
test,1128,116,89088,1823,262512,351600
test,1129,144,110592,2810,404640,515232
test,1130,138,105984,2581,371664,477648
test,1131,137,105216,2543,366192,471408
test,1132,162,124416,3556,512064,636480
test,1133,108,82944,1581,227664,310608
test,1134,163,125184,3600,518400,643584
test,1135,193,148224,5047,726768,874992
test,1136,153,117504,3172,456768,574272
test,1137,165,126720,3689,531216,657936
test,1138,161,123648,3512,505728,629376
test,1139,118,90624,1887,271728,362352
test,1140,138,105984,2581,371664,477648
test,1141,84,64512,956,137664,202176
test,1142,140,107520,2656,382464,489984
test,1143,162,124416,3556,512064,636480
test,1144,183,140544,4538,653472,794016
test,1145,141,108288,2694,387936,496224
test,1146,190,145920,4236,609984,755904
test,1147,89,68352,1074,154656,223008
test,1148,188,144384,4789,689616,834000
test,1149,205,157440,5694,819936,977376
test,1150,175,134400,4150,597600,732000
test,1151,54,41472,395,56880,98352
test,1152,47,36096,300,43200,79296
test,1153,71,54528,683,98352,152880
test,1154,154,118272,3214,462816,581088
test,1155,168,129024,3824,550656,679680
test,1156,183,140544,4538,653472,794016
test,1157,68,52224,627,90288,142512
test,1158,151,115968,3090,444960,560928
test,1159,201,154368,5474,788256,942624
test,1160,172,132096,4009,577296,709392
test,1161,162,124416,3556,512064,636480
test,1162,53,40704,381,54864,95568
test,1163,64,49152,555,79920,129072
test,1164,95,72960,1223,176112,249072
test,1165,121,92928,1984,285696,378624
test,1166,99,76032,1328,191232,267264
test,1167,155,119040,3255,468720,587760
test,1168,95,72960,1223,176112,249072
test,1169,87,66816,1026,147744,214560
test,1170,217,166656,6380,918720,1085376
test,1171,132,101376,2361,339984,441360
test,1172,109,83712,1610,231840,315552
test,1173,175,134400,4150,597600,732000
test,1174,155,119040,3255,468720,587760
test,1175,105,80640,1494,215136,295776
test,1176,155,119040,3255,468720,587760
test,1177,77,59136,804,115776,174912
test,1178,119,91392,1919,276336,367728
test,1179,153,117504,3172,456768,574272
test,1180,119,91392,1919,276336,367728
test,1181,184,141312,4587,660528,801840
test,1182,111,85248,1670,240480,325728
test,1183,113,86784,1730,249120,335904
test,1184,85,65280,979,140976,206256
test,1185,150,115200,3049,439056,554256
test,1186,169,129792,3870,557280,687072
test,1187,140,107520,2656,382464,489984
